iteration,maxIt,threshold,trainPct,minInliers,bestModelCount,numPoints,n,d,noise,outlierRatio,outlierStrength,saltAndPepper,metric,variation,weighted_average,r2_regression,r2_orthogonal,mse_regression,mse_orthogonal,timeMs
56,100,0.1,0.2,100,1,500,4,1,0,0.1,2.5,0,1,1,0,1,1,6.14204e-30,-6.03867e-16,162.522
56,100,0.1,0.2,100,1,500,4,1,0,0.1,2.5,0,1,2,0,1,1,4.86523e-30,-6.05042e-16,159.088
56,100,0.1,0.2,100,1,500,4,1,0,0.1,2.5,0,1,3,0,0.954123,0.994805,0.00687278,0.00606113,12.715
57,100,0.1,0.2,100,1,500,4,1,0,0.3,2.5,1,0,1,0,1,1,2.44121e-31,2.30424e-17,114.325
57,100,0.1,0.2,100,1,500,4,1,0,0.3,2.5,1,0,2,0,1,1,3.2715e-30,-4.72019e-16,107.066
57,100,0.1,0.2,100,1,500,4,1,0,0.3,2.5,1,0,3,0,-2.36916,0.229876,0.664651,0.642971,28.2352
58,100,0.1,0.2,100,1,500,4,1,0,0.3,2.5,1,1,1,0,1,1,1.27698e-31,-8.32667e-17,106.232
58,100,0.1,0.2,100,1,500,4,1,0,0.3,2.5,1,1,2,0,1,1,3.16229e-31,-1.77888e-16,110.245
58,100,0.1,0.2,100,1,500,4,1,0,0.3,2.5,1,1,3,0,-0.642606,0.202579,0.715253,0.655964,22.1515
59,100,0.1,0.2,100,1,500,4,1,0,0.3,2.5,0,0,1,0,1,1,1.94385e-32,-2.53996e-16,113.499
59,100,0.1,0.2,100,1,500,4,1,0,0.3,2.5,0,0,2,0,1,1,1.21289e-32,-2.427e-16,112.481
59,100,0.1,0.2,100,1,500,4,1,0,0.3,2.5,0,0,3,0,0.500273,0.860556,0.161306,0.139129,15.8469
60,100,0.1,0.2,100,1,500,4,1,0,0.3,2.5,0,1,1,0,1,1,1.53819e-30,-4.89784e-16,109.324
60,100,0.1,0.2,100,1,500,4,1,0,0.3,2.5,0,1,2,0,0.998387,0.999996,0.000384182,4.05151e-06,117.121
60,100,0.1,0.2,100,1,500,4,1,0,0.3,2.5,0,1,3,0,0.571901,0.898418,0.101978,0.0976339,21.9046
61,100,0.1,0.2,100,1,500,4,1,0,0.5,2.5,1,0,1,0,-7.12996,0.939905,1.5983,0.0565016,1500.78
61,100,0.1,0.2,100,1,500,4,1,0,0.5,2.5,1,0,2,0,-164.597,0.0279837,32.5554,0.913889,1500.61
61,100,0.1,0.2,100,1,500,4,1,0,0.5,2.5,1,0,3,0,-5.35726,-0.0166384,1.2498,0.955842,27.7726
62,100,0.1,0.2,100,1,500,4,1,0,0.5,2.5,1,1,1,0,-6.32511,0.243349,1.95032,0.920543,1654.55
62,100,0.1,0.2,100,1,500,4,1,0,0.5,2.5,1,1,2,0,-38313.8,0.424552,10201.3,0.700091,1385.38
62,100,0.1,0.2,100,1,500,4,1,0,0.5,2.5,1,1,3,0,-3.50669,0.272072,1.19991,0.885599,25.9861
63,100,0.1,0.2,100,1,500,4,1,0,0.5,2.5,0,0,1,0,1,1,5.8838e-30,-7.79104e-18,447.936
63,100,0.1,0.2,100,1,500,4,1,0,0.5,2.5,0,0,2,0,1,1,8.92334e-30,-1.39849e-15,467.1
63,100,0.1,0.2,100,1,500,4,1,0,0.5,2.5,0,0,3,0,0.543508,0.988467,0.0139265,0.013833,18.8656
64,100,0.1,0.2,100,1,500,4,1,0,0.5,2.5,0,1,1,0,1,1,4.8052e-32,2.12925e-16,213.238
64,100,0.1,0.2,100,1,500,4,1,0,0.5,2.5,0,1,2,0,1,1,2.20307e-31,3.0095e-16,215.193
64,100,0.1,0.2,100,1,500,4,1,0,0.5,2.5,0,1,3,0,0.203026,0.517043,0.657368,0.624107,16.2302
65,100,0.1,0.2,100,1,500,4,1,0.1,0,2.5,1,0,1,0,0.862061,0.989225,0.037538,0.0102484,180.652
65,100,0.1,0.2,100,1,500,4,1,0.1,0,2.5,1,0,2,0,-30.6785,0.986705,8.62078,0.0126445,173.163
65,100,0.1,0.2,100,1,500,4,1,0.1,0,2.5,1,0,3,0,0.948394,0.989403,0.0140438,0.0100786,10.6013
66,100,0.1,0.2,100,1,500,4,1,0.1,0,2.5,1,1,1,0,-3.82646,0.990075,3.59431,0.0103504,170.268
66,100,0.1,0.2,100,1,500,4,1,0.1,0,2.5,1,1,2,0,0.610302,0.989998,0.290212,0.01043,168.51
66,100,0.1,0.2,100,1,500,4,1,0.1,0,2.5,1,1,3,0,0.952838,0.990652,0.0351223,0.00974799,9.63141
67,100,0.1,0.2,100,1,500,4,1,0.1,0,2.5,0,0,1,0,0.780381,0.988886,0.100033,0.0116409,176.038
67,100,0.1,0.2,100,1,500,4,1,0.1,0,2.5,0,0,2,0,0.336375,0.988519,0.302269,0.0120255,182.974
67,100,0.1,0.2,100,1,500,4,1,0.1,0,2.5,0,0,3,0,0.961279,0.990492,0.0176369,0.00995838,10.5972
68,100,0.1,0.2,100,1,500,4,1,0.1,0,2.5,0,1,1,0,0.72302,0.990697,0.0144308,0.0105226,176.039
68,100,0.1,0.2,100,1,500,4,1,0.1,0,2.5,0,1,2,0,-27.6412,0.990386,1.49222,0.0108742,173.005
68,100,0.1,0.2,100,1,500,4,1,0.1,0,2.5,0,1,3,0,0.780278,0.990297,0.0114477,0.0109752,11.7689
69,100,0.1,0.2,100,1,500,4,1,0.1,0.1,2.5,1,0,1,0,0.721484,0.988523,0.110848,0.0125262,128.503
69,100,0.1,0.2,100,1,500,4,1,0.1,0.1,2.5,1,0,2,0,0.791922,0.989251,0.0828144,0.0117323,123.875
69,100,0.1,0.2,100,1,500,4,1,0.1,0.1,2.5,1,0,3,0,0.825115,0.949446,0.0696037,0.0551769,19.7372
70,100,0.1,0.2,100,1,500,4,1,0.1,0.1,2.5,1,1,1,0,0.459277,0.989411,0.044244,0.0105769,136.263
70,100,0.1,0.2,100,1,500,4,1,0.1,0.1,2.5,1,1,2,0,-21.5895,0.987578,1.84836,0.0124078,126.879
70,100,0.1,0.2,100,1,500,4,1,0.1,0.1,2.5,1,1,3,0,0.683501,0.974964,0.0258972,0.0250075,12.2824
71,100,0.1,0.2,100,1,500,4,1,0.1,0.1,2.5,0,0,1,0,-1.385,0.988963,0.335348,0.00989542,134.435
71,100,0.1,0.2,100,1,500,4,1,0.1,0.1,2.5,0,0,2,0,-4.77153,0.985753,0.811519,0.0127731,143.252
71,100,0.1,0.2,100,1,500,4,1,0.1,0.1,2.5,0,0,3,0,0.870395,0.981793,0.0182234,0.0163238,12.4912
72,100,0.1,0.2,100,1,500,4,1,0.1,0.1,2.5,0,1,1,0,-34.0995,0.990063,0.792101,0.0104945,142.405
72,100,0.1,0.2,100,1,500,4,1,0.1,0.1,2.5,0,1,2,0,-63.1353,0.988076,1.44736,0.0125927,152.568
72,100,0.1,0.2,100,1,500,4,1,0.1,0.1,2.5,0,1,3,0,0.357436,0.986433,0.0145009,0.0143273,17.5598
73,100,0.1,0.2,100,1,500,4,1,0.1,0.3,2.5,1,0,1,0,-2749.96,0.987874,25.7765,0.0152203,117.789
73,100,0.1,0.2,100,1,500,4,1,0.1,0.3,2.5,1,0,2,0,-1.38858e+07,0.992798,130110,0.0090396,106.833
73,100,0.1,0.2,100,1,500,4,1,0.1,0.3,2.5,1,0,3,0,-4.52574,0.959002,0.0517763,0.0514608,15.7215
74,100,0.1,0.2,100,1,500,4,1,0.1,0.3,2.5,1,1,1,0,-1.29738,0.985131,1.24759,0.0152668,106.935
74,100,0.1,0.2,100,1,500,4,1,0.1,0.3,2.5,1,1,2,0,-6.23385,0.986825,3.92834,0.0135279,106.97
74,100,0.1,0.2,100,1,500,4,1,0.1,0.3,2.5,1,1,3,0,-0.355286,0.295361,0.735988,0.723485,20.3943
75,100,0.1,0.2,100,1,500,4,1,0.1,0.3,2.5,0,0,1,0,0.391826,0.985825,0.12358,0.0132357,111.25
75,100,0.1,0.2,100,1,500,4,1,0.1,0.3,2.5,0,0,2,0,-0.703645,0.984617,0.346178,0.0143637,104.93
75,100,0.1,0.2,100,1,500,4,1,0.1,0.3,2.5,0,0,3,0,0.484926,0.896506,0.104662,0.0966367,15.6114
76,100,0.1,0.2,100,1,500,4,1,0.1,0.3,2.5,0,1,1,0,-662.001,0.979915,56.4482,0.0213016,105.386
76,100,0.1,0.2,100,1,500,4,1,0.1,0.3,2.5,0,1,2,0,-1.59055,0.987364,0.22056,0.0134016,105.669
76,100,0.1,0.2,100,1,500,4,1,0.1,0.3,2.5,0,1,3,0,0.00703222,0.923068,0.0845417,0.0815921,17.2449
77,100,0.1,0.2,100,1,500,4,1,0.1,0.5,2.5,1,0,1,0,-104.494,0.699728,46.1658,0.459423,1524.04
77,100,0.1,0.2,100,1,500,4,1,0.1,0.5,2.5,1,0,2,0,-203.061,0.597542,89.3001,0.61577,1394.98
77,100,0.1,0.2,100,1,500,4,1,0.1,0.5,2.5,1,0,3,0,-3.15997,-0.0203677,1.82046,1.56119,23.0672
78,100,0.1,0.2,100,1,500,4,1,0.1,0.5,2.5,1,1,1,0,-1.45612,0.854666,0.136469,0.125635,659.854
78,100,0.1,0.2,100,1,500,4,1,0.1,0.5,2.5,1,1,2,0,-19.2909,0.981443,1.12742,0.0160415,1351.8
78,100,0.1,0.2,100,1,500,4,1,0.1,0.5,2.5,1,1,3,0,-9.57632,0.382132,0.58765,0.53412,33.9267
79,100,0.1,0.2,100,1,500,4,1,0.1,0.5,2.5,0,0,1,0,0.793947,0.986102,0.0162759,0.0132712,640.965
79,100,0.1,0.2,100,1,500,4,1,0.1,0.5,2.5,0,0,2,0,-415.587,0.977139,32.9058,0.0218303,633.989
79,100,0.1,0.2,100,1,500,4,1,0.1,0.5,2.5,0,0,3,0,-0.529507,0.874132,0.120814,0.120194,15.7388
80,100,0.1,0.2,100,1,500,4,1,0.1,0.5,2.5,0,1,1,0,-547.995,0.943072,27.6906,0.0437513,521.164
80,100,0.1,0.2,100,1,500,4,1,0.1,0.5,2.5,0,1,2,0,-25.6986,0.961904,1.34664,0.0292778,426.787
80,100,0.1,0.2,100,1,500,4,1,0.1,0.5,2.5,0,1,3,0,-0.896932,0.876283,0.0956789,0.0950811,15.6054
81,100,0.1,0.2,100,1,500,4,1,0.3,0,2.5,1,0,1,0,-3.91513,0.91856,2.60888,0.0990888,210.723
81,100,0.1,0.2,100,1,500,4,1,0.3,0,2.5,1,0,2,0,-3.51604,0.924811,2.39705,0.0914833,215.151
81,100,0.1,0.2,100,1,500,4,1,0.3,0,2.5,1,0,3,0,0.69323,0.922815,0.162829,0.0939112,9.97122
82,100,0.1,0.2,100,1,500,4,1,0.3,0,2.5,1,1,1,0,-18726.6,0.910493,1503.07,0.108995,213.206
82,100,0.1,0.2,100,1,500,4,1,0.3,0,2.5,1,1,2,0,-37.5789,0.900213,3.09633,0.121514,103.121
82,100,0.1,0.2,100,1,500,4,1,0.3,0,2.5,1,1,3,0,0.0188641,0.935443,0.0787457,0.0786125,9.50247
83,100,0.1,0.2,100,1,500,4,1,0.3,0,2.5,0,0,1,0,-0.360854,0.877112,0.266476,0.160877,214.977
83,100,0.1,0.2,100,1,500,4,1,0.3,0,2.5,0,0,2,0,-36.71,0.921097,7.3842,0.103295,112.769
83,100,0.1,0.2,100,1,500,4,1,0.3,0,2.5,0,0,3,0,0.45421,0.925533,0.106874,0.0974875,9.81094
84,100,0.1,0.2,100,1,500,4,1,0.3,0,2.5,0,1,1,0,-201.695,0.928837,150.992,0.0977394,108.878
84,100,0.1,0.2,100,1,500,4,1,0.3,0,2.5,0,1,2,0,-6.14082,0.937332,5.31938,0.0860731,215.543
84,100,0.1,0.2,100,1,500,4,1,0.3,0,2.5,0,1,3,0,0.704506,0.925984,0.220121,0.101658,12.822
85,100,0.1,0.2,100,1,500,4,1,0.3,0.1,2.5,1,0,1,0,-313.277,0.925975,153.259,0.0977335,320.039
85,100,0.1,0.2,100,1,500,4,1,0.3,0.1,2.5,1,0,2,0,0.610625,0.906924,0.189882,0.122885,319.14
85,100,0.1,0.2,100,1,500,4,1,0.3,0.1,2.5,1,0,3,0,0.441382,0.80974,0.272414,0.251195,28.5397
86,100,0.1,0.2,100,1,500,4,1,0.3,0.1,2.5,1,1,1,0,0.556331,0.913855,0.26,0.110008,326.283
86,100,0.1,0.2,100,1,500,4,1,0.3,0.1,2.5,1,1,2,0,-3386.58,0.918229,1985.2,0.104422,311.68
86,100,0.1,0.2,100,1,500,4,1,0.3,0.1,2.5,1,1,3,0,0.420904,0.763888,0.339364,0.301517,18.8765
87,100,0.1,0.2,100,1,500,4,1,0.3,0.1,2.5,0,0,1,0,0.540414,0.922627,0.279789,0.100253,338.131
87,100,0.1,0.2,100,1,500,4,1,0.3,0.1,2.5,0,0,2,0,0.190004,0.917628,0.493113,0.106729,358.154
87,100,0.1,0.2,100,1,500,4,1,0.3,0.1,2.5,0,0,3,0,0.652788,0.898368,0.211378,0.131685,21.0324
88,100,0.1,0.2,100,1,500,4,1,0.3,0.1,2.5,0,1,1,0,-0.243364,0.877732,0.524153,0.150809,337.654
88,100,0.1,0.2,100,1,500,4,1,0.3,0.1,2.5,0,1,2,0,0.0985704,0.923107,0.380007,0.0948424,211.844
88,100,0.1,0.2,100,1,500,4,1,0.3,0.1,2.5,0,1,3,0,0.661206,0.913001,0.142822,0.107307,16.3056
89,100,0.1,0.2,100,1,500,4,1,0.3,0.3,2.5,1,0,1,0,-48.4674,0.894927,8.37984,0.138196,740.637
89,100,0.1,0.2,100,1,500,4,1,0.3,0.3,2.5,1,0,2,0,-1711.01,0.914505,290.017,0.112446,733.312
89,100,0.1,0.2,100,1,500,4,1,0.3,0.3,2.5,1,0,3,0,-0.546725,0.803205,0.262017,0.258832,15.969
90,100,0.1,0.2,100,1,500,4,1,0.3,0.3,2.5,1,1,1,0,-11.3286,0.871702,6.13247,0.142594,743.663
90,100,0.1,0.2,100,1,500,4,1,0.3,0.3,2.5,1,1,2,0,-0.301666,0.894875,0.647473,0.116838,739.914
90,100,0.1,0.2,100,1,500,4,1,0.3,0.3,2.5,1,1,3,0,-0.889308,0.203079,0.939776,0.885717,21.4295
91,100,0.1,0.2,100,1,500,4,1,0.3,0.3,2.5,0,0,1,0,-15.6751,0.90388,6.83475,0.0964047,526.36
91,100,0.1,0.2,100,1,500,4,1,0.3,0.3,2.5,0,0,2,0,-38.9311,0.905409,16.3668,0.0948714,530.091
91,100,0.1,0.2,100,1,500,4,1,0.3,0.3,2.5,0,0,3,0,0.178795,0.669518,0.336593,0.331461,15.6201
92,100,0.1,0.2,100,1,500,4,1,0.3,0.3,2.5,0,1,1,0,0.172843,0.857565,0.246375,0.180459,647.443
92,100,0.1,0.2,100,1,500,4,1,0.3,0.3,2.5,0,1,2,0,0.0701283,0.871516,0.276969,0.162784,646.304
92,100,0.1,0.2,100,1,500,4,1,0.3,0.3,2.5,0,1,3,0,0.41051,0.869672,0.175584,0.16512,16.5089
93,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,1,0,1,0,-31.4959,0.908207,16.175,0.113213,1783.91
93,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,1,0,2,0,-2.91401,-0.209764,1.94821,1.49206,1680.88
93,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,1,0,3,0,-1.29541,0.275658,1.14255,0.893366,25.9377
94,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,1,1,1,0,-280624,-3.43731,153348,5.92681,1504.01
94,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,1,1,2,0,-102.472,-2.64798,56.5424,4.87251,1628.4
94,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,1,1,3,0,-1.37566,0.151305,1.29819,1.13358,48.02
95,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,0,0,1,0,-0.492181,0.879248,0.60121,0.171103,1115.47
95,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,0,0,2,0,-77.8755,0.812216,31.7795,0.266085,1183.07
95,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,0,0,3,0,-0.316561,0.627167,0.530451,0.528295,15.7384
96,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,0,1,1,0,0.229009,0.915577,0.1722,0.10064,1058.51
96,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,0,1,2,0,-8.05085,0.405074,2.0215,0.709202,949.922
96,100,0.1,0.2,100,1,500,4,1,0.3,0.5,2.5,0,1,3,0,-0.240515,0.771562,0.277068,0.272318,17.3471
97,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,1,0,1,0,0.219496,0.812371,0.494246,0.335118,642.108
97,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,1,0,2,0,0.280637,0.770672,0.455529,0.409596,636.727
97,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,1,0,3,0,0.350843,0.82715,0.411072,0.308723,15.821
98,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,1,1,1,0,-99.4855,0.834154,46.5322,0.291078,649.556
98,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,1,1,2,0,-683.271,0.847529,316.868,0.267604,644.56
98,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,1,1,3,0,0.334455,0.853397,0.308196,0.257305,11.7126
99,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,0,0,1,0,-8.21575,0.849135,4.72774,0.261828,637.639
99,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,0,0,2,0,0.173593,0.846926,0.423952,0.26566,631.633
99,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,0,0,3,0,0.33018,0.83939,0.343622,0.278739,15.8036
100,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,0,1,1,0,-2620.95,0.857227,643.751,0.252235,634.579
100,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,0,1,2,0,-0.169721,0.840148,0.287194,0.282408,644.416
100,100,0.1,0.2,100,1,500,4,1,0.5,0,2.5,0,1,3,0,0.0194546,0.864525,0.240747,0.239342,9.63561
101,100,0.1,0.2,100,1,500,4,1,0.5,0.1,2.5,1,0,1,0,-7.67554,0.824434,3.18704,0.299471,799.618
101,100,0.1,0.2,100,1,500,4,1,0.5,0.1,2.5,1,0,2,0,-0.805871,0.841252,0.663403,0.270785,799.94
101,100,0.1,0.2,100,1,500,4,1,0.5,0.1,2.5,1,0,3,0,0.225509,0.843922,0.284516,0.26623,12.7632
102,100,0.1,0.2,100,1,500,4,1,0.5,0.1,2.5,1,1,1,0,-322.535,0.850958,189.028,0.262038,26.942
102,100,0.1,0.2,100,1,500,4,1,0.5,0.1,2.5,1,1,2,0,-0.13631,0.833552,0.663898,0.29264,751.397
102,100,0.1,0.2,100,1,500,4,1,0.5,0.1,2.5,1,1,3,0,0.233924,0.760587,0.447586,0.420924,18.701
103,100,0.1,0.2,100,1,500,4,1,0.5,0.1,2.5,0,0,1,0,-1.8393,0.839893,1.45467,0.273551,843.297
103,100,0.1,0.2,100,1,500,4,1,0.5,0.1,2.5,0,0,2,0,-26.4943,0.792852,14.0863,0.353924,924.297
103,100,0.1,0.2,100,1,500,4,1,0.5,0.1,2.5,0,0,3,0,0.357419,0.838429,0.329216,0.276052,16.8674
104,100,0.1,0.2,100,1,500,4,1,0.5,0.1,2.5,0,1,1,0,-26.9979,0.74663,17.8151,0.458307,914.787
104,100,0.1,0.2,100,1,500,4,1,0.5,0.1,2.5,0,1,2,0,-2.28163,0.867337,2.0881,0.239966,778.231
104,100,0.1,0.2,100,1,500,4,1,0.5,0.1,2.5,0,1,3,0,0.367518,0.81342,0.402448,0.337494,16.0311
105,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,1,0,1,0,-1.56939,0.596342,0.932477,0.69282,1509.88
105,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,1,0,2,0,-15.6605,0.72017,6.04638,0.480288,1311.29
105,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,1,0,3,0,-0.900224,0.625615,0.689625,0.642577,30.5341
106,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,1,1,1,0,-0.26771,0.83327,0.575473,0.274717,1421.67
106,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,1,1,2,0,-251.787,0.868811,114.752,0.216157,1305.79
106,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,1,1,3,0,-0.454321,0.624009,0.660184,0.619513,28.5476
107,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,0,0,1,0,0.0980123,0.839376,0.279043,0.257538,1125.89
107,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,0,0,2,0,-0.0807752,0.838073,0.334353,0.259628,1129.09
107,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,0,0,3,0,-0.0463999,0.800339,0.323719,0.320129,21.7392
108,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,0,1,1,0,-0.285252,0.837676,0.323846,0.311126,1115.96
108,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,0,1,2,0,-39438.9,0.817482,9937.68,0.349833,1368.55
108,100,0.1,0.2,100,1,500,4,1,0.5,0.3,2.5,0,1,3,0,-0.0298639,0.864829,0.259495,0.259083,19.9019
109,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,1,0,1,0,-7.18729,0.654073,1.07305,0.554506,1978
109,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,1,0,2,0,-144.467,0.715677,19.0653,0.455757,1832.65
109,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,1,0,3,0,-5.48138,0.519391,0.849466,0.770395,33.8333
110,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,1,1,1,0,-18.8794,0.745201,5.99537,0.453555,1959.6
110,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,1,1,2,0,-3.99102e+07,0.561856,1.20364e+07,0.779917,2037.99
110,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,1,1,3,0,-0.567059,0.735197,0.472606,0.471361,23.0057
111,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,0,0,1,0,-6.2895,0.564373,3.79134,0.792294,1400.72
111,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,0,0,2,0,-0.44753,0.849691,0.752875,0.273374,1381.2
111,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,0,0,3,0,-0.466465,0.60189,0.762723,0.724061,24.7477
112,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,0,1,1,0,-127.582,0.52852,53.403,0.776668,1344.83
112,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,0,1,2,0,-13.6989,0.586975,6.10479,0.680376,1384.27
112,100,0.1,0.2,100,1,500,4,1,0.5,0.5,2.5,0,1,3,0,-0.169116,0.709914,0.48556,0.477859,20.9916
113,100,0.1,0.2,100,1,500,4,3,0,0,2.5,1,0,1,0,1,1,3.559e-31,9.37445e-17,267.868
113,100,0.1,0.2,100,1,500,4,3,0,0,2.5,1,0,2,0,1,1,4.14542e-31,-6.01894e-16,255.957
113,100,0.1,0.2,100,1,500,4,3,0,0,2.5,1,0,3,0,1,1,4.1556e-17,7.25836e-16,11.9246
114,100,0.1,0.2,100,1,500,4,3,0,0,2.5,1,1,1,0,1,1,1.41022e-31,-3.03872e-16,246.595
114,100,0.1,0.2,100,1,500,4,3,0,0,2.5,1,1,2,0,1,1,2.42885e-31,6.14776e-16,247.262
114,100,0.1,0.2,100,1,500,4,3,0,0,2.5,1,1,3,0,1,1,2.06303e-17,2.49887e-16,11.2929
115,100,0.1,0.2,100,1,500,4,3,0,0,2.5,0,0,1,0,1,1,5.3502e-31,-4.54969e-16,267.813
115,100,0.1,0.2,100,1,500,4,3,0,0,2.5,0,0,2,0,1,1,1.89302e-31,-3.17968e-16,264.484
115,100,0.1,0.2,100,1,500,4,3,0,0,2.5,0,0,3,0,1,1,1.77707e-25,5.41789e-17,14.4557
116,100,0.1,0.2,100,1,500,4,3,0,0,2.5,0,1,1,0,1,1,9.68412e-32,-7.39686e-16,233.631
116,100,0.1,0.2,100,1,500,4,3,0,0,2.5,0,1,2,0,1,1,9.14486e-32,-3.54487e-16,360.534
116,100,0.1,0.2,100,1,500,4,3,0,0,2.5,0,1,3,0,1,1,1.68934e-17,1.12466e-16,13.4853
117,100,0.1,0.2,100,1,500,4,3,0,0.1,2.5,1,0,1,0,1,1,2.53323e-31,-2.70039e-16,244.743
117,100,0.1,0.2,100,1,500,4,3,0,0.1,2.5,1,0,2,0,1,1,4.62362e-31,1.17231e-16,239.022
117,100,0.1,0.2,100,1,500,4,3,0,0.1,2.5,1,0,3,0,-0.157397,0.733285,0.811946,0.790463,34.61
118,100,0.1,0.2,100,1,500,4,3,0,0.1,2.5,1,1,1,0,1,1,7.78765e-31,3.6617e-16,209.248
118,100,0.1,0.2,100,1,500,4,3,0,0.1,2.5,1,1,2,0,1,1,3.01406e-30,-1.06127e-15,197.059
118,100,0.1,0.2,100,1,500,4,3,0,0.1,2.5,1,1,3,0,-0.138663,0.706699,0.968083,0.918917,20.6815
119,100,0.1,0.2,100,1,500,4,3,0,0.1,2.5,0,0,1,0,1,1,1.30814e-28,-9.30934e-16,320.849
119,100,0.1,0.2,100,1,500,4,3,0,0.1,2.5,0,0,2,0,1,1,1.51425e-31,2.2323e-16,220.631
119,100,0.1,0.2,100,1,500,4,3,0,0.1,2.5,0,0,3,0,0.780888,0.970149,0.16214,0.0894636,32.6731
120,100,0.1,0.2,100,1,500,4,3,0,0.1,2.5,0,1,1,0,1,1,1.45709e-31,-2.5327e-16,207.583
120,100,0.1,0.2,100,1,500,4,3,0,0.1,2.5,0,1,2,0,1,1,7.8379e-31,-1.04345e-15,-475.437
120,100,0.1,0.2,100,1,500,4,3,0,0.1,2.5,0,1,3,0,0.916375,0.992111,0.0331345,0.0243354,21.3896
121,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,1,0,1,0,1,1,1.80114e-30,3.33377e-17,196.155
121,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,1,0,2,0,1,1,1.75186e-30,-3.03373e-16,191.534
121,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,1,0,3,0,-0.166889,0.678019,1.06567,1.01299,28.8204
122,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,1,1,1,0,-123.472,-5.28986,109.716,18.75,162.323
122,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,1,1,2,0,-123.472,-5.28986,109.716,18.75,169.018
122,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,1,1,3,0,-0.356744,0.637783,1.1959,1.07977,28.0393
123,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,0,0,1,0,1,1,1.39006e-30,-9.16746e-16,167.713
123,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,0,0,2,0,1,1,1.15688e-29,-6.94376e-16,169.112
123,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,0,0,3,0,-0.0728191,0.694168,0.871213,0.852377,17.411
124,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,0,1,1,0,1,1,2.10976e-28,2.43841e-16,173.735
124,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,0,1,2,0,1,1,6.4395e-29,-2.56308e-16,184.294
124,100,0.1,0.2,100,1,500,4,3,0,0.3,2.5,0,1,3,0,-0.0963033,0.665655,1.02789,1.00328,21.7769
125,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,1,0,1,0,-96.9225,-5.02815,80.1986,18.75,139.6
125,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,1,0,2,0,-96.9225,-5.02815,80.1986,18.75,139.303
