iteration,maxIt,threshold,trainPct,minInliers,bestModelCount,numPoints,n,d,noise,outlierRatio,outlierStrength,saltAndPepper,metric,variation,weighted_average,r2,mse,timeMs
931,100,0.1,0.2,100,1,500,20,9,0.5,0.3,2.5,1,0,2,0,0.969426,0.730296,80.8538
932,100,0.1,0.2,100,1,500,20,9,0.5,0.3,2.5,0,0,1,0,0.628206,3.92386,67.1966
932,100,0.1,0.2,100,1,500,20,9,0.5,0.3,2.5,0,0,2,0,0.951298,0.513998,72.2209
933,100,0.1,0.2,100,1,500,20,9,0.5,0.4,2.5,1,0,1,0,0.746114,7.79196,95.6636
933,100,0.1,0.2,100,1,500,20,9,0.5,0.4,2.5,1,0,2,0,0.984618,0.472087,94.393
934,100,0.1,0.2,100,1,500,20,9,0.5,0.4,2.5,0,0,1,0,0.632787,4.20805,85.2404
934,100,0.1,0.2,100,1,500,20,9,0.5,0.4,2.5,0,0,2,0,0.958158,0.479484,77.5901
935,100,0.1,0.2,100,1,500,20,9,0.5,0.5,2.5,1,0,1,0,0.653367,7.81118,83.7536
935,100,0.1,0.2,100,1,500,20,9,0.5,0.5,2.5,1,0,2,0,0.972132,0.627998,84.5722
936,100,0.1,0.2,100,1,500,20,9,0.5,0.5,2.5,0,0,1,0,0.685426,4.38644,72.1454
936,100,0.1,0.2,100,1,500,20,9,0.5,0.5,2.5,0,0,2,0,0.971646,0.395373,78.8325
937,100,0.1,0.2,100,1,500,20,19,0,0,2.5,1,0,1,0,1,-3.54161e-16,13.9933
937,100,0.1,0.2,100,1,500,20,19,0,0,2.5,1,0,2,0,0.952376,0.0478164,13.7299
938,100,0.1,0.2,100,1,500,20,19,0,0,2.5,0,0,1,0,1,-3.56493e-16,11.9291
938,100,0.1,0.2,100,1,500,20,19,0,0,2.5,0,0,2,0,0.947432,0.0531978,12.6816
939,100,0.1,0.2,100,1,500,20,19,0,0.1,2.5,1,0,1,0,0.618313,0.6125,10.6118
939,100,0.1,0.2,100,1,500,20,19,0,0.1,2.5,1,0,2,0,0.965071,0.0560504,11.3471
940,100,0.1,0.2,100,1,500,20,19,0,0.1,2.5,0,0,1,0,0.87208,0.141376,11.3462
940,100,0.1,0.2,100,1,500,20,19,0,0.1,2.5,0,0,2,0,0.958328,0.0460549,12.2642
941,100,0.1,0.2,100,1,500,20,19,0,0.2,2.5,1,0,1,0,0.422428,1.3,11.8018
941,100,0.1,0.2,100,1,500,20,19,0,0.2,2.5,1,0,2,0,0.977641,0.0503266,11.4094
942,100,0.1,0.2,100,1,500,20,19,0,0.2,2.5,0,0,1,0,0.728215,0.37317,11.7976
942,100,0.1,0.2,100,1,500,20,19,0,0.2,2.5,0,0,2,0,0.962945,0.0508777,12.0011
943,100,0.1,0.2,100,1,500,20,19,0,0.3,2.5,1,0,1,0,0.981153,0.0537999,10.9421
943,100,0.1,0.2,100,1,500,20,19,0,0.3,2.5,1,0,2,0,0.97285,0.0775028,10.8893
944,100,0.1,0.2,100,1,500,20,19,0,0.3,2.5,0,0,1,0,0.96347,0.0598911,11.6166
944,100,0.1,0.2,100,1,500,20,19,0,0.3,2.5,0,0,2,0,0.937804,0.101972,10.9269
945,100,0.1,0.2,100,1,500,20,19,0,0.4,2.5,1,0,1,0,0.985823,0.0476783,10.4773
945,100,0.1,0.2,100,1,500,20,19,0,0.4,2.5,1,0,2,0,0.861486,0.46584,10.902
946,100,0.1,0.2,100,1,500,20,19,0,0.4,2.5,0,0,1,0,0.964375,0.0581382,10.9076
946,100,0.1,0.2,100,1,500,20,19,0,0.4,2.5,0,0,2,0,0.92038,0.129934,11.9388
947,100,0.1,0.2,100,1,500,20,19,0,0.5,2.5,1,0,1,0,0.982138,0.0557327,11.735
947,100,0.1,0.2,100,1,500,20,19,0,0.5,2.5,1,0,2,0,0.980938,0.0594762,10.8165
948,100,0.1,0.2,100,1,500,20,19,0,0.5,2.5,0,0,1,0,0.975143,0.048561,10.6296
948,100,0.1,0.2,100,1,500,20,19,0,0.5,2.5,0,0,2,0,0.970357,0.0579104,10.9704
949,100,0.1,0.2,100,1,500,20,19,0.1,0,2.5,1,0,1,0,0.971501,0.028216,12.5107
949,100,0.1,0.2,100,1,500,20,19,0.1,0,2.5,1,0,2,0,0.94511,0.0543444,12.7038
950,100,0.1,0.2,100,1,500,20,19,0.1,0,2.5,0,0,1,0,0.978843,0.021357,12.5288
950,100,0.1,0.2,100,1,500,20,19,0.1,0,2.5,0,0,2,0,0.935665,0.0649426,11.4476
951,100,0.1,0.2,100,1,500,20,19,0.1,0.1,2.5,1,0,1,0,0.966969,0.0516574,11.5337
951,100,0.1,0.2,100,1,500,20,19,0.1,0.1,2.5,1,0,2,0,0.966786,0.0519436,12.6227
952,100,0.1,0.2,100,1,500,20,19,0.1,0.1,2.5,0,0,1,0,0.963527,0.0466815,11.3951
952,100,0.1,0.2,100,1,500,20,19,0.1,0.1,2.5,0,0,2,0,0.93862,0.0785601,10.6391
953,100,0.1,0.2,100,1,500,20,19,0.1,0.2,2.5,1,0,1,0,0.977587,0.0539071,10.558
953,100,0.1,0.2,100,1,500,20,19,0.1,0.2,2.5,1,0,2,0,0.959959,0.0963049,10.8229
954,100,0.1,0.2,100,1,500,20,19,0.1,0.2,2.5,0,0,1,0,0.958581,0.0562744,10.6011
954,100,0.1,0.2,100,1,500,20,19,0.1,0.2,2.5,0,0,2,0,0.946873,0.0721802,11.2087
955,100,0.1,0.2,100,1,500,20,19,0.1,0.3,2.5,1,0,1,0,0.978607,0.0486174,10.5711
955,100,0.1,0.2,100,1,500,20,19,0.1,0.3,2.5,1,0,2,0,0.898988,0.229553,11.2223
956,100,0.1,0.2,100,1,500,20,19,0.1,0.3,2.5,0,0,1,0,0.966975,0.0542164,10.885
956,100,0.1,0.2,100,1,500,20,19,0.1,0.3,2.5,0,0,2,0,0.967539,0.0532902,10.7835
957,100,0.1,0.2,100,1,500,20,19,0.1,0.4,2.5,1,0,1,0,0.985067,0.0508923,11.5064
957,100,0.1,0.2,100,1,500,20,19,0.1,0.4,2.5,1,0,2,0,0.976186,0.0811588,10.7612
958,100,0.1,0.2,100,1,500,20,19,0.1,0.4,2.5,0,0,1,0,0.972191,0.0479568,11.9409
958,100,0.1,0.2,100,1,500,20,19,0.1,0.4,2.5,0,0,2,0,0.967652,0.0557843,10.7812
959,100,0.1,0.2,100,1,500,20,19,0.1,0.5,2.5,1,0,1,0,0.986267,0.0581144,12.6729
959,100,0.1,0.2,100,1,500,20,19,0.1,0.5,2.5,1,0,2,0,0.968586,0.132931,10.7742
960,100,0.1,0.2,100,1,500,20,19,0.1,0.5,2.5,0,0,1,0,0.976287,0.0481692,13.6811
960,100,0.1,0.2,100,1,500,20,19,0.1,0.5,2.5,0,0,2,0,0.972103,0.0566679,13.0966
961,100,0.1,0.2,100,1,500,20,19,0.2,0,2.5,1,0,1,0,0.957429,0.0443281,12.5117
961,100,0.1,0.2,100,1,500,20,19,0.2,0,2.5,1,0,2,0,0.903287,0.100705,12.2856
962,100,0.1,0.2,100,1,500,20,19,0.2,0,2.5,0,0,1,0,0.953601,0.0494421,11.4445
962,100,0.1,0.2,100,1,500,20,19,0.2,0,2.5,0,0,2,0,0.953124,0.0499508,11.7815
963,100,0.1,0.2,100,1,500,20,19,0.2,0.1,2.5,1,0,1,0,0.973879,0.0488899,11.6147
963,100,0.1,0.2,100,1,500,20,19,0.2,0.1,2.5,1,0,2,0,0.907414,0.173293,11.8858
964,100,0.1,0.2,100,1,500,20,19,0.2,0.1,2.5,0,0,1,0,0.957355,0.0538134,11.8009
964,100,0.1,0.2,100,1,500,20,19,0.2,0.1,2.5,0,0,2,0,0.943437,0.0713769,11.8024
965,100,0.1,0.2,100,1,500,20,19,0.2,0.2,2.5,1,0,1,0,0.978586,0.0484821,11.5526
965,100,0.1,0.2,100,1,500,20,19,0.2,0.2,2.5,1,0,2,0,0.968009,0.0724296,12.315
966,100,0.1,0.2,100,1,500,20,19,0.2,0.2,2.5,0,0,1,0,0.958848,0.0590999,12.2299
966,100,0.1,0.2,100,1,500,20,19,0.2,0.2,2.5,0,0,2,0,0.963701,0.0521312,12.5423
967,100,0.1,0.2,100,1,500,20,19,0.2,0.3,2.5,1,0,1,0,0.980434,0.0470828,11.5908
967,100,0.1,0.2,100,1,500,20,19,0.2,0.3,2.5,1,0,2,0,0.973068,0.064809,11.7346
968,100,0.1,0.2,100,1,500,20,19,0.2,0.3,2.5,0,0,1,0,0.965251,0.0549676,11.5531
968,100,0.1,0.2,100,1,500,20,19,0.2,0.3,2.5,0,0,2,0,0.911123,0.140587,11.9544
969,100,0.1,0.2,100,1,500,20,19,0.2,0.4,2.5,1,0,1,0,0.985226,0.0527009,11.6184
969,100,0.1,0.2,100,1,500,20,19,0.2,0.4,2.5,1,0,2,0,0.962734,0.132931,11.8606
970,100,0.1,0.2,100,1,500,20,19,0.2,0.4,2.5,0,0,1,0,0.973042,0.0482667,11.6746
970,100,0.1,0.2,100,1,500,20,19,0.2,0.4,2.5,0,0,2,0,0.95758,0.0759516,11.6
971,100,0.1,0.2,100,1,500,20,19,0.2,0.5,2.5,1,0,1,0,0.988418,0.0432542,11.7038
971,100,0.1,0.2,100,1,500,20,19,0.2,0.5,2.5,1,0,2,0,0.955439,0.166423,12.0379
972,100,0.1,0.2,100,1,500,20,19,0.2,0.5,2.5,0,0,1,0,0.977296,0.0479022,11.7144
972,100,0.1,0.2,100,1,500,20,19,0.2,0.5,2.5,0,0,2,0,0.969986,0.0633237,11.7972
973,100,0.1,0.2,100,1,500,20,19,0.3,0,2.5,1,0,1,0,0.952448,0.0521143,11.6925
973,100,0.1,0.2,100,1,500,20,19,0.3,0,2.5,1,0,2,0,0.934343,0.0719567,12.107
974,100,0.1,0.2,100,1,500,20,19,0.3,0,2.5,0,0,1,0,0.961464,0.0417445,12.9974
974,100,0.1,0.2,100,1,500,20,19,0.3,0,2.5,0,0,2,0,0.935598,0.0697641,12.3554
975,100,0.1,0.2,100,1,500,20,19,0.3,0.1,2.5,1,0,1,0,0.971397,0.0490896,12.7156
975,100,0.1,0.2,100,1,500,20,19,0.3,0.1,2.5,1,0,2,0,0.944275,0.0956367,11.8809
976,100,0.1,0.2,100,1,500,20,19,0.3,0.1,2.5,0,0,1,0,0.963901,0.0462452,11.642
976,100,0.1,0.2,100,1,500,20,19,0.3,0.1,2.5,0,0,2,0,0.871246,0.164942,11.6377
977,100,0.1,0.2,100,1,500,20,19,0.3,0.2,2.5,1,0,1,0,0.978039,0.0481917,11.4536
977,100,0.1,0.2,100,1,500,20,19,0.3,0.2,2.5,1,0,2,0,0.975057,0.0547366,11.8907
978,100,0.1,0.2,100,1,500,20,19,0.3,0.2,2.5,0,0,1,0,0.970438,0.0457803,11.7711
978,100,0.1,0.2,100,1,500,20,19,0.3,0.2,2.5,0,0,2,0,0.962698,0.0577681,11.7317
979,100,0.1,0.2,100,1,500,20,19,0.3,0.3,2.5,1,0,1,0,0.983899,0.0498784,11.9203
979,100,0.1,0.2,100,1,500,20,19,0.3,0.3,2.5,1,0,2,0,0.978651,0.0661384,11.8146
980,100,0.1,0.2,100,1,500,20,19,0.3,0.3,2.5,0,0,1,0,0.970833,0.0501846,11.7377
980,100,0.1,0.2,100,1,500,20,19,0.3,0.3,2.5,0,0,2,0,0.955998,0.0757104,11.7569
981,100,0.1,0.2,100,1,500,20,19,0.3,0.4,2.5,1,0,1,0,0.98513,0.0499463,11.6839
981,100,0.1,0.2,100,1,500,20,19,0.3,0.4,2.5,1,0,2,0,0.968191,0.106846,12.0322
982,100,0.1,0.2,100,1,500,20,19,0.3,0.4,2.5,0,0,1,0,0.970821,0.0541536,11.8346
982,100,0.1,0.2,100,1,500,20,19,0.3,0.4,2.5,0,0,2,0,0.968262,0.0589015,11.9255
983,100,0.1,0.2,100,1,500,20,19,0.3,0.5,2.5,1,0,1,0,0.986977,0.0502055,11.6318
983,100,0.1,0.2,100,1,500,20,19,0.3,0.5,2.5,1,0,2,0,0.533905,1.79687,11.6313
984,100,0.1,0.2,100,1,500,20,19,0.3,0.5,2.5,0,0,1,0,0.974167,0.0448986,11.6822
984,100,0.1,0.2,100,1,500,20,19,0.3,0.5,2.5,0,0,2,0,0.969133,0.0536476,11.958
985,100,0.1,0.2,100,1,500,20,19,0.4,0,2.5,1,0,1,0,0.953756,0.0534455,12.7988
985,100,0.1,0.2,100,1,500,20,19,0.4,0,2.5,1,0,2,0,0.9527,0.0546657,11.7974
986,100,0.1,0.2,100,1,500,20,19,0.4,0,2.5,0,0,1,0,0.955597,0.0514247,11.6642
986,100,0.1,0.2,100,1,500,20,19,0.4,0,2.5,0,0,2,0,0.944439,0.0643473,12.0416
987,100,0.1,0.2,100,1,500,20,19,0.4,0.1,2.5,1,0,1,0,0.973425,0.0476773,11.8943
987,100,0.1,0.2,100,1,500,20,19,0.4,0.1,2.5,1,0,2,0,0.972131,0.0499996,11.602
988,100,0.1,0.2,100,1,500,20,19,0.4,0.1,2.5,0,0,1,0,0.962738,0.0503392,11.9042
988,100,0.1,0.2,100,1,500,20,19,0.4,0.1,2.5,0,0,2,0,0.919322,0.108992,11.6352
989,100,0.1,0.2,100,1,500,20,19,0.4,0.2,2.5,1,0,1,0,0.978109,0.0544265,12.2918
989,100,0.1,0.2,100,1,500,20,19,0.4,0.2,2.5,1,0,2,0,0.965652,0.0854005,12.8008
990,100,0.1,0.2,100,1,500,20,19,0.4,0.2,2.5,0,0,1,0,0.969665,0.0472706,13.3706
990,100,0.1,0.2,100,1,500,20,19,0.4,0.2,2.5,0,0,2,0,0.912293,0.136672,12.4785
991,100,0.1,0.2,100,1,500,20,19,0.4,0.3,2.5,1,0,1,0,0.981705,0.0501946,11.9173
991,100,0.1,0.2,100,1,500,20,19,0.4,0.3,2.5,1,0,2,0,0.975986,0.0658836,12.1911
992,100,0.1,0.2,100,1,500,20,19,0.4,0.3,2.5,0,0,1,0,0.971042,0.050685,11.51
992,100,0.1,0.2,100,1,500,20,19,0.4,0.3,2.5,0,0,2,0,0.951496,0.0848959,10.8955
993,100,0.1,0.2,100,1,500,20,19,0.4,0.4,2.5,1,0,1,0,0.982954,0.0593928,11.0394
993,100,0.1,0.2,100,1,500,20,19,0.4,0.4,2.5,1,0,2,0,0.975133,0.0866465,10.7012
994,100,0.1,0.2,100,1,500,20,19,0.4,0.4,2.5,0,0,1,0,0.972246,0.0505601,10.5605
994,100,0.1,0.2,100,1,500,20,19,0.4,0.4,2.5,0,0,2,0,0.968949,0.0565677,10.6707
995,100,0.1,0.2,100,1,500,20,19,0.4,0.5,2.5,1,0,1,0,0.986898,0.0535984,10.5829
995,100,0.1,0.2,100,1,500,20,19,0.4,0.5,2.5,1,0,2,0,0.985932,0.0575485,10.7765
996,100,0.1,0.2,100,1,500,20,19,0.4,0.5,2.5,0,0,1,0,0.973197,0.0510887,11.8394
996,100,0.1,0.2,100,1,500,20,19,0.4,0.5,2.5,0,0,2,0,0.975321,0.047042,11.2536
997,100,0.1,0.2,100,1,500,20,19,0.5,0,2.5,1,0,1,0,0.961616,0.0478252,10.6437
997,100,0.1,0.2,100,1,500,20,19,0.5,0,2.5,1,0,2,0,0.957579,0.0528547,11.0134
998,100,0.1,0.2,100,1,500,20,19,0.5,0,2.5,0,0,1,0,0.959137,0.049746,10.7993
998,100,0.1,0.2,100,1,500,20,19,0.5,0,2.5,0,0,2,0,0.943989,0.0681866,10.9722
999,100,0.1,0.2,100,1,500,20,19,0.5,0.1,2.5,1,0,1,0,0.978358,0.0419911,13.9282
999,100,0.1,0.2,100,1,500,20,19,0.5,0.1,2.5,1,0,2,0,0.944386,0.107907,10.6733
1000,100,0.1,0.2,100,1,500,20,19,0.5,0.1,2.5,0,0,1,0,0.964831,0.0500765,10.5577
1000,100,0.1,0.2,100,1,500,20,19,0.5,0.1,2.5,0,0,2,0,0.961379,0.0549906,10.6485
1001,100,0.1,0.2,100,1,500,20,19,0.5,0.2,2.5,1,0,1,0,0.980114,0.0467219,11.0851
1001,100,0.1,0.2,100,1,500,20,19,0.5,0.2,2.5,1,0,2,0,0.951397,0.114194,11.2457
1002,100,0.1,0.2,100,1,500,20,19,0.5,0.2,2.5,0,0,1,0,0.971119,0.0459609,11.3228
1002,100,0.1,0.2,100,1,500,20,19,0.5,0.2,2.5,0,0,2,0,0.96363,0.0578791,10.801
1003,100,0.1,0.2,100,1,500,20,19,0.5,0.3,2.5,1,0,1,0,0.984879,0.0431897,10.5853
1003,100,0.1,0.2,100,1,500,20,19,0.5,0.3,2.5,1,0,2,0,0.967802,0.0919646,10.7106
1004,100,0.1,0.2,100,1,500,20,19,0.5,0.3,2.5,0,0,1,0,0.969967,0.0523582,10.6371
1004,100,0.1,0.2,100,1,500,20,19,0.5,0.3,2.5,0,0,2,0,0.961338,0.0674027,10.859
1005,100,0.1,0.2,100,1,500,20,19,0.5,0.4,2.5,1,0,1,0,0.985933,0.0507835,10.8701
1005,100,0.1,0.2,100,1,500,20,19,0.5,0.4,2.5,1,0,2,0,0.949625,0.181858,11.141
1006,100,0.1,0.2,100,1,500,20,19,0.5,0.4,2.5,0,0,1,0,0.973909,0.0477692,11.2952
1006,100,0.1,0.2,100,1,500,20,19,0.5,0.4,2.5,0,0,2,0,0.963473,0.0668765,10.884
1007,100,0.1,0.2,100,1,500,20,19,0.5,0.5,2.5,1,0,1,0,0.988569,0.0486862,10.5633
1007,100,0.1,0.2,100,1,500,20,19,0.5,0.5,2.5,1,0,2,0,0.986336,0.0581947,11.1548
1008,100,0.1,0.2,100,1,500,20,19,0.5,0.5,2.5,0,0,1,0,0.977162,0.0504523,10.6612
1008,100,0.1,0.2,100,1,500,20,19,0.5,0.5,2.5,0,0,2,0,0.938631,0.135573,10.8762
1009,100,0.1,0.2,100,1,500,50,1,0,0,2.5,1,0,1,0,1,-1.95399e-15,28.0069
1009,100,0.1,0.2,100,1,500,50,1,0,0,2.5,1,0,2,0,1,-2.23427e-15,28.3755
1010,100,0.1,0.2,100,1,500,50,1,0,0,2.5,0,0,1,0,1,-1.90781e-15,36.718
1010,100,0.1,0.2,100,1,500,50,1,0,0,2.5,0,0,2,0,1,-7.45726e-15,36.6385
1011,100,0.1,0.2,100,1,500,50,1,0,0.1,2.5,1,0,1,0,0.00850594,30.1182,3190.95
1011,100,0.1,0.2,100,1,500,50,1,0,0.1,2.5,1,0,2,0,0.983368,0.505233,344.262
1012,100,0.1,0.2,100,1,500,50,1,0,0.1,2.5,0,0,1,0,-0.00165454,10.5159,249.64
1012,100,0.1,0.2,100,1,500,50,1,0,0.1,2.5,0,0,2,0,0.981587,0.193313,246.57
1013,100,0.1,0.2,100,1,500,50,1,0,0.2,2.5,1,0,1,0,-0.273967,63.7856,386.996
1013,100,0.1,0.2,100,1,500,50,1,0,0.2,2.5,1,0,2,0,0.975843,1.20949,377.824
1014,100,0.1,0.2,100,1,500,50,1,0,0.2,2.5,0,0,1,0,-0.145329,24.0913,330.064
1014,100,0.1,0.2,100,1,500,50,1,0,0.2,2.5,0,0,2,0,0.981875,0.381242,339.083
1015,100,0.1,0.2,100,1,500,50,1,0,0.3,2.5,1,0,1,0,-0.255949,84.7128,435.785
1015,100,0.1,0.2,100,1,500,50,1,0,0.3,2.5,1,0,2,0,0.972571,1.85009,439.715
1016,100,0.1,0.2,100,1,500,50,1,0,0.3,2.5,0,0,1,0,-0.24198,32.459,358.772
1016,100,0.1,0.2,100,1,500,50,1,0,0.3,2.5,0,0,2,0,0.969236,0.804009,375.691
1017,100,0.1,0.2,100,1,500,50,1,0,0.4,2.5,1,0,1,0,-0.31632,128.753,467.571
1017,100,0.1,0.2,100,1,500,50,1,0,0.4,2.5,1,0,2,0,0.980298,1.92715,472.48
1018,100,0.1,0.2,100,1,500,50,1,0,0.4,2.5,0,0,1,0,-0.244687,47.5092,403.511
1018,100,0.1,0.2,100,1,500,50,1,0,0.4,2.5,0,0,2,0,0.975765,0.92503,395.439
1019,100,0.1,0.2,100,1,500,50,1,0,0.5,2.5,1,0,1,0,-0.302614,198.719,519.756
1019,100,0.1,0.2,100,1,500,50,1,0,0.5,2.5,1,0,2,0,0.979828,3.07731,499.487
1020,100,0.1,0.2,100,1,500,50,1,0,0.5,2.5,0,0,1,0,-0.234503,61.9815,416.317
1020,100,0.1,0.2,100,1,500,50,1,0,0.5,2.5,0,0,2,0,0.980704,0.96881,384.476
1021,100,0.1,0.2,100,1,500,50,1,0.1,0,2.5,1,0,1,0,0.458804,0.804249,129.005
1021,100,0.1,0.2,100,1,500,50,1,0.1,0,2.5,1,0,2,0,0.99154,0.0125726,136.162
1022,100,0.1,0.2,100,1,500,50,1,0.1,0,2.5,0,0,1,0,0.38847,0.899986,146.924
1022,100,0.1,0.2,100,1,500,50,1,0.1,0,2.5,0,0,2,0,0.991498,0.012513,127.44
1023,100,0.1,0.2,100,1,500,50,1,0.1,0.1,2.5,1,0,1,0,0.00220951,31.3197,337.542
1023,100,0.1,0.2,100,1,500,50,1,0.1,0.1,2.5,1,0,2,0,0.978671,0.669501,341.269
1024,100,0.1,0.2,100,1,500,50,1,0.1,0.1,2.5,0,0,1,0,0.00247265,11.952,286.967
1024,100,0.1,0.2,100,1,500,50,1,0.1,0.1,2.5,0,0,2,0,0.978899,0.25282,262.835
1025,100,0.1,0.2,100,1,500,50,1,0.1,0.2,2.5,1,0,1,0,-0.13017,71.4822,417.89
1025,100,0.1,0.2,100,1,500,50,1,0.1,0.2,2.5,1,0,2,0,0.979921,1.27001,408.593
1026,100,0.1,0.2,100,1,500,50,1,0.1,0.2,2.5,0,0,1,0,-0.0931097,23.4285,308.254
1026,100,0.1,0.2,100,1,500,50,1,0.1,0.2,2.5,0,0,2,0,0.976674,0.499947,312.811
1027,100,0.1,0.2,100,1,500,50,1,0.1,0.3,2.5,1,0,1,0,-0.266947,92.8067,399.806
1027,100,0.1,0.2,100,1,500,50,1,0.1,0.3,2.5,1,0,2,0,0.977151,1.67372,409.25
1028,100,0.1,0.2,100,1,500,50,1,0.1,0.3,2.5,0,0,1,0,-0.24057,37.8941,349.933
1028,100,0.1,0.2,100,1,500,50,1,0.1,0.3,2.5,0,0,2,0,0.977166,0.697489,355.108
1029,100,0.1,0.2,100,1,500,50,1,0.1,0.4,2.5,1,0,1,0,-0.294466,156.511,447.796
1029,100,0.1,0.2,100,1,500,50,1,0.1,0.4,2.5,1,0,2,0,0.978115,2.64604,438.027
1030,100,0.1,0.2,100,1,500,50,1,0.1,0.4,2.5,0,0,1,0,-0.199596,49.3952,387.97
1030,100,0.1,0.2,100,1,500,50,1,0.1,0.4,2.5,0,0,2,0,0.97372,1.08214,375.859
1031,100,0.1,0.2,100,1,500,50,1,0.1,0.5,2.5,1,0,1,0,-0.297485,191.305,464.433
1031,100,0.1,0.2,100,1,500,50,1,0.1,0.5,2.5,1,0,2,0,0.97952,3.01969,460.345
1032,100,0.1,0.2,100,1,500,50,1,0.1,0.5,2.5,0,0,1,0,-0.28577,57.4784,374.636
1032,100,0.1,0.2,100,1,500,50,1,0.1,0.5,2.5,0,0,2,0,0.979934,0.897038,389.672
1033,100,0.1,0.2,100,1,500,50,1,0.2,0,2.5,1,0,1,0,0.041929,2.86103,208.834
1033,100,0.1,0.2,100,1,500,50,1,0.2,0,2.5,1,0,2,0,0.973858,0.078066,206.431
1034,100,0.1,0.2,100,1,500,50,1,0.2,0,2.5,0,0,1,0,-0.0323301,2.98159,215.938
1034,100,0.1,0.2,100,1,500,50,1,0.2,0,2.5,0,0,2,0,0.985784,0.0410581,210.377
1035,100,0.1,0.2,100,1,500,50,1,0.2,0.1,2.5,1,0,1,0,-0.174567,38.1843,346.866
1035,100,0.1,0.2,100,1,500,50,1,0.2,0.1,2.5,1,0,2,0,0.979174,0.677048,336.031
1036,100,0.1,0.2,100,1,500,50,1,0.2,0.1,2.5,0,0,1,0,-0.174291,15.0984,282.416
1036,100,0.1,0.2,100,1,500,50,1,0.2,0.1,2.5,0,0,2,0,0.982625,0.223402,283.999
1037,100,0.1,0.2,100,1,500,50,1,0.2,0.2,2.5,1,0,1,0,-0.108572,68.9568,380.431
1037,100,0.1,0.2,100,1,500,50,1,0.2,0.2,2.5,1,0,2,0,0.965681,2.13479,388.785
1038,100,0.1,0.2,100,1,500,50,1,0.2,0.2,2.5,0,0,1,0,-0.107151,25.4498,316.757
1038,100,0.1,0.2,100,1,500,50,1,0.2,0.2,2.5,0,0,2,0,0.977199,0.524112,341.108
1039,100,0.1,0.2,100,1,500,50,1,0.2,0.3,2.5,1,0,1,0,-0.296478,88.1192,414.358
1039,100,0.1,0.2,100,1,500,50,1,0.2,0.3,2.5,1,0,2,0,0.965079,2.37351,419.912
1040,100,0.1,0.2,100,1,500,50,1,0.2,0.3,2.5,0,0,1,0,-0.17509,37.7285,350.768
1040,100,0.1,0.2,100,1,500,50,1,0.2,0.3,2.5,0,0,2,0,0.980128,0.638024,346.525
1041,100,0.1,0.2,100,1,500,50,1,0.2,0.4,2.5,1,0,1,0,-0.241107,139.502,484.048
1041,100,0.1,0.2,100,1,500,50,1,0.2,0.4,2.5,1,0,2,0,0.980717,2.16742,426.274
1042,100,0.1,0.2,100,1,500,50,1,0.2,0.4,2.5,0,0,1,0,-0.270623,44.0711,363.554
1042,100,0.1,0.2,100,1,500,50,1,0.2,0.4,2.5,0,0,2,0,0.979155,0.723001,364.355
1043,100,0.1,0.2,100,1,500,50,1,0.2,0.5,2.5,1,0,1,0,-0.322296,187.06,441.928
1043,100,0.1,0.2,100,1,500,50,1,0.2,0.5,2.5,1,0,2,0,0.971274,4.06368,446.117
1044,100,0.1,0.2,100,1,500,50,1,0.2,0.5,2.5,0,0,1,0,-0.245699,64.5219,411.929
1044,100,0.1,0.2,100,1,500,50,1,0.2,0.5,2.5,0,0,2,0,0.980433,1.01351,399.121
1045,100,0.1,0.2,100,1,500,50,1,0.3,0,2.5,1,0,1,0,-0.118483,5.97698,243.587
1045,100,0.1,0.2,100,1,500,50,1,0.3,0,2.5,1,0,2,0,0.962372,0.201077,254.406
1046,100,0.1,0.2,100,1,500,50,1,0.3,0,2.5,0,0,1,0,-0.196086,6.44411,241.478
1046,100,0.1,0.2,100,1,500,50,1,0.3,0,2.5,0,0,2,0,0.951285,0.262461,244.528
1047,100,0.1,0.2,100,1,500,50,1,0.3,0.1,2.5,1,0,1,0,-0.181942,39.8329,352.3
1047,100,0.1,0.2,100,1,500,50,1,0.3,0.1,2.5,1,0,2,0,0.980597,0.653893,360.161
1048,100,0.1,0.2,100,1,500,50,1,0.3,0.1,2.5,0,0,1,0,-0.158647,18.3682,292.587
1048,100,0.1,0.2,100,1,500,50,1,0.3,0.1,2.5,0,0,2,0,0.980997,0.301254,300.947
1049,100,0.1,0.2,100,1,500,50,1,0.3,0.2,2.5,1,0,1,0,-0.227836,77.9732,386.956
1049,100,0.1,0.2,100,1,500,50,1,0.3,0.2,2.5,1,0,2,0,0.977581,1.4237,391.939
1050,100,0.1,0.2,100,1,500,50,1,0.3,0.2,2.5,0,0,1,0,-0.182678,29.7981,335.602
1050,100,0.1,0.2,100,1,500,50,1,0.3,0.2,2.5,0,0,2,0,0.968158,0.802276,365.218
1051,100,0.1,0.2,100,1,500,50,1,0.3,0.3,2.5,1,0,1,0,-0.243142,114.125,415.136
1051,100,0.1,0.2,100,1,500,50,1,0.3,0.3,2.5,1,0,2,0,0.981647,1.68483,414.635
1052,100,0.1,0.2,100,1,500,50,1,0.3,0.3,2.5,0,0,1,0,-0.225328,42.5794,369.272
1052,100,0.1,0.2,100,1,500,50,1,0.3,0.3,2.5,0,0,2,0,0.979605,0.708712,351.288
1053,100,0.1,0.2,100,1,500,50,1,0.3,0.4,2.5,1,0,1,0,-0.301343,125.955,422.314
