iteration,maxIt,threshold,trainPct,minInliers,bestModelCount,numPoints,n,d,noise,outlierRatio,outlierStrength,saltAndPepper,metric,variation,weighted_average,r2,mse,timeMs
42,100,0.1,0.2,100,1,1000,5,1,1,0.4,5,1,0,1,0,0.145935,32.5092,116.66
42,100,0.1,0.2,100,1,1000,5,1,1,0.4,5,1,0,2,0,0.87828,4.63316,118.076
43,100,0.1,0.2,100,1,1000,5,1,1,0.4,5,0,0,1,1,0.176494,15.0016,96.6893
43,100,0.1,0.2,100,1,1000,5,1,1,0.4,5,0,0,2,1,0.767495,4.23548,107.606
44,100,0.1,0.2,100,1,1000,5,1,1,0.4,5,0,0,1,0,0.237694,14.1343,90.1754
44,100,0.1,0.2,100,1,1000,5,1,1,0.4,5,0,0,2,0,0.927007,1.35341,92.9875
45,100,0.1,0.2,100,1,1000,5,1,1,0.5,5,1,0,1,1,0.15161,37.5545,122.819
45,100,0.1,0.2,100,1,1000,5,1,1,0.5,5,1,0,2,1,0.672594,14.4928,125.898
46,100,0.1,0.2,100,1,1000,5,1,1,0.5,5,1,0,1,0,0.201237,35.7936,126.616
46,100,0.1,0.2,100,1,1000,5,1,1,0.5,5,1,0,2,0,0.757929,10.8475,134.41
47,100,0.1,0.2,100,1,1000,5,1,1,0.5,5,0,0,1,1,0.204743,17.4635,97.0062
47,100,0.1,0.2,100,1,1000,5,1,1,0.5,5,0,0,2,1,0.894242,2.32239,107.407
48,100,0.1,0.2,100,1,1000,5,1,1,0.5,5,0,0,1,0,0.217846,13.0625,95.832
48,100,0.1,0.2,100,1,1000,5,1,1,0.5,5,0,0,2,0,0.722941,4.62707,98.8317
49,100,0.1,0.2,100,1,1000,5,1,1.5,0,5,1,0,1,1,0.119394,9.06213,89.8366
49,100,0.1,0.2,100,1,1000,5,1,1.5,0,5,1,0,2,1,0.822056,1.83118,91.8859
50,100,0.1,0.2,100,1,1000,5,1,1.5,0,5,1,0,1,0,0.188667,8.03349,90.1472
50,100,0.1,0.2,100,1,1000,5,1,1.5,0,5,1,0,2,0,0.767223,2.30486,99.0003
51,100,0.1,0.2,100,1,1000,5,1,1.5,0,5,0,0,1,1,0.198224,8.21738,89.7101
51,100,0.1,0.2,100,1,1000,5,1,1.5,0,5,0,0,2,1,0.779993,2.25484,93.4481
52,100,0.1,0.2,100,1,1000,5,1,1.5,0,5,0,0,1,0,0.160377,8.37036,90.5272
52,100,0.1,0.2,100,1,1000,5,1,1.5,0,5,0,0,2,0,0.755543,2.43704,92.2465
53,100,0.1,0.2,100,1,1000,5,1,1.5,0.1,5,1,0,1,1,0.217106,15.9228,95.5679
53,100,0.1,0.2,100,1,1000,5,1,1.5,0.1,5,1,0,2,1,0.811081,3.84229,98.7002
54,100,0.1,0.2,100,1,1000,5,1,1.5,0.1,5,1,0,1,0,0.218302,15.8568,96.0104
54,100,0.1,0.2,100,1,1000,5,1,1.5,0.1,5,1,0,2,0,0.841679,3.21157,106.226
55,100,0.1,0.2,100,1,1000,5,1,1.5,0.1,5,0,0,1,1,0.225398,10.7775,95.4666
55,100,0.1,0.2,100,1,1000,5,1,1.5,0.1,5,0,0,2,1,0.738205,3.64252,99.1889
56,100,0.1,0.2,100,1,1000,5,1,1.5,0.1,5,0,0,1,0,0.0783663,12.4208,96.5863
56,100,0.1,0.2,100,1,1000,5,1,1.5,0.1,5,0,0,2,0,0.745288,3.43273,99.4072
57,100,0.1,0.2,100,1,1000,5,1,1.5,0.2,5,1,0,1,1,0.248774,22.0955,103.872
57,100,0.1,0.2,100,1,1000,5,1,1.5,0.2,5,1,0,2,1,0.787541,6.24897,104.972
58,100,0.1,0.2,100,1,1000,5,1,1.5,0.2,5,1,0,1,0,0.183763,24.6696,102.016
58,100,0.1,0.2,100,1,1000,5,1,1.5,0.2,5,1,0,2,0,0.80295,5.95556,104.415
59,100,0.1,0.2,100,1,1000,5,1,1.5,0.2,5,0,0,1,1,0.0910148,14.4451,94.75
59,100,0.1,0.2,100,1,1000,5,1,1.5,0.2,5,0,0,2,1,0.80861,3.04147,99.1582
60,100,0.1,0.2,100,1,1000,5,1,1.5,0.2,5,0,0,1,0,0.220868,12.8417,89.4139
60,100,0.1,0.2,100,1,1000,5,1,1.5,0.2,5,0,0,2,0,0.832523,2.76037,93.0699
61,100,0.1,0.2,100,1,1000,5,1,1.5,0.3,5,1,0,1,1,0.148947,33.0657,115.861
61,100,0.1,0.2,100,1,1000,5,1,1.5,0.3,5,1,0,2,1,0.844547,6.03978,121.334
62,100,0.1,0.2,100,1,1000,5,1,1.5,0.3,5,1,0,1,0,0.174421,31.9084,116.129
62,100,0.1,0.2,100,1,1000,5,1,1.5,0.3,5,1,0,2,0,0.874275,4.85923,115.67
63,100,0.1,0.2,100,1,1000,5,1,1.5,0.3,5,0,0,1,1,0.213091,15.5927,105.052
63,100,0.1,0.2,100,1,1000,5,1,1.5,0.3,5,0,0,2,1,0.834128,3.28676,106.956
64,100,0.1,0.2,100,1,1000,5,1,1.5,0.3,5,0,0,1,0,0.192693,16.3514,103.198
64,100,0.1,0.2,100,1,1000,5,1,1.5,0.3,5,0,0,2,0,0.685364,6.37271,113.254
65,100,0.1,0.2,100,1,1000,5,1,1.5,0.4,5,1,0,1,1,0.14923,40.5534,122.808
65,100,0.1,0.2,100,1,1000,5,1,1.5,0.4,5,1,0,2,1,0.818793,8.63753,125.151
66,100,0.1,0.2,100,1,1000,5,1,1.5,0.4,5,1,0,1,0,0.210967,37.4361,140.761
66,100,0.1,0.2,100,1,1000,5,1,1.5,0.4,5,1,0,2,0,0.649374,16.6356,130.479
67,100,0.1,0.2,100,1,1000,5,1,1.5,0.4,5,0,0,1,1,0.160211,17.6623,102.351
67,100,0.1,0.2,100,1,1000,5,1,1.5,0.4,5,0,0,2,1,0.755648,5.13916,105.142
68,100,0.1,0.2,100,1,1000,5,1,1.5,0.4,5,0,0,1,0,0.204767,19.6624,103.187
68,100,0.1,0.2,100,1,1000,5,1,1.5,0.4,5,0,0,2,0,0.774659,5.57163,113.355
69,100,0.1,0.2,100,1,1000,5,1,1.5,0.5,5,1,0,1,1,0.154294,43.0102,133.101
69,100,0.1,0.2,100,1,1000,5,1,1.5,0.5,5,1,0,2,1,0.827948,8.75007,155.048
70,100,0.1,0.2,100,1,1000,5,1,1.5,0.5,5,1,0,1,0,0.0480473,44.9013,141.425
70,100,0.1,0.2,100,1,1000,5,1,1.5,0.5,5,1,0,2,0,0.883379,5.50073,141.305
71,100,0.1,0.2,100,1,1000,5,1,1.5,0.5,5,0,0,1,1,0.0796194,23.1873,114.706
71,100,0.1,0.2,100,1,1000,5,1,1.5,0.5,5,0,0,2,1,0.784392,5.43185,117.811
72,100,0.1,0.2,100,1,1000,5,1,1.5,0.5,5,0,0,1,0,0.221309,19.0932,120.046
72,100,0.1,0.2,100,1,1000,5,1,1.5,0.5,5,0,0,2,0,0.782811,5.32539,136.337
73,100,0.1,0.2,100,1,1000,5,1,2,0,5,1,0,1,1,0.204194,13.6447,99.3231
73,100,0.1,0.2,100,1,1000,5,1,2,0,5,1,0,2,1,0.741178,4.43771,112.1
74,100,0.1,0.2,100,1,1000,5,1,2,0,5,1,0,1,0,0.146541,14.5066,110.649
74,100,0.1,0.2,100,1,1000,5,1,2,0,5,1,0,2,0,0.762727,4.03303,109.291
75,100,0.1,0.2,100,1,1000,5,1,2,0,5,0,0,1,1,0.210345,13.303,103.98
75,100,0.1,0.2,100,1,1000,5,1,2,0,5,0,0,2,1,0.757908,4.07843,107.462
76,100,0.1,0.2,100,1,1000,5,1,2,0,5,0,0,1,0,0.229668,13.2001,109.167
76,100,0.1,0.2,100,1,1000,5,1,2,0,5,0,0,2,0,0.77323,3.88583,109.255
77,100,0.1,0.2,100,1,1000,5,1,2,0.1,5,1,0,1,1,0.213891,21.7654,111.621
77,100,0.1,0.2,100,1,1000,5,1,2,0.1,5,1,0,2,1,0.87641,3.42191,124.063
78,100,0.1,0.2,100,1,1000,5,1,2,0.1,5,1,0,1,0,0.170341,22.0888,113.615
78,100,0.1,0.2,100,1,1000,5,1,2,0.1,5,1,0,2,0,0.758364,6.4333,119.864
79,100,0.1,0.2,100,1,1000,5,1,2,0.1,5,0,0,1,1,0.204596,16.6256,105.237
79,100,0.1,0.2,100,1,1000,5,1,2,0.1,5,0,0,2,1,0.882986,2.44584,108.061
80,100,0.1,0.2,100,1,1000,5,1,2,0.1,5,0,0,1,0,0.199633,15.9283,101.071
80,100,0.1,0.2,100,1,1000,5,1,2,0.1,5,0,0,2,0,0.756607,4.84381,106.254
81,100,0.1,0.2,100,1,1000,5,1,2,0.2,5,1,0,1,1,0.196884,29.1165,112.707
81,100,0.1,0.2,100,1,1000,5,1,2,0.2,5,1,0,2,1,0.885576,4.14837,117.161
82,100,0.1,0.2,100,1,1000,5,1,2,0.2,5,1,0,1,0,0.101647,30.6684,114.721
82,100,0.1,0.2,100,1,1000,5,1,2,0.2,5,1,0,2,0,0.934319,2.24225,120.736
83,100,0.1,0.2,100,1,1000,5,1,2,0.2,5,0,0,1,1,0.142758,19.8368,121.68
83,100,0.1,0.2,100,1,1000,5,1,2,0.2,5,0,0,2,1,0.852454,3.41425,116.544
84,100,0.1,0.2,100,1,1000,5,1,2,0.2,5,0,0,1,0,0.231206,18.0955,108.939
84,100,0.1,0.2,100,1,1000,5,1,2,0.2,5,0,0,2,0,0.714226,6.7264,118.568
85,100,0.1,0.2,100,1,1000,5,1,2,0.3,5,1,0,1,1,0.237562,31.7881,118.432
85,100,0.1,0.2,100,1,1000,5,1,2,0.3,5,1,0,2,1,0.763508,9.85996,122.587
86,100,0.1,0.2,100,1,1000,5,1,2,0.3,5,1,0,1,0,0.203486,35.0997,119.177
86,100,0.1,0.2,100,1,1000,5,1,2,0.3,5,1,0,2,0,0.763288,10.4311,124.797
87,100,0.1,0.2,100,1,1000,5,1,2,0.3,5,0,0,1,1,0.220011,20.1849,114.149
87,100,0.1,0.2,100,1,1000,5,1,2,0.3,5,0,0,2,1,0.856031,3.7257,111.466
88,100,0.1,0.2,100,1,1000,5,1,2,0.3,5,0,0,1,0,0.215156,20.1209,108.588
88,100,0.1,0.2,100,1,1000,5,1,2,0.3,5,0,0,2,0,0.736279,6.76096,110.309
89,100,0.1,0.2,100,1,1000,5,1,2,0.4,5,1,0,1,1,0.215922,41.7932,132.487
89,100,0.1,0.2,100,1,1000,5,1,2,0.4,5,1,0,2,1,0.841234,8.46258,137.226
90,100,0.1,0.2,100,1,1000,5,1,2,0.4,5,1,0,1,0,0.157036,46.3744,124.061
90,100,0.1,0.2,100,1,1000,5,1,2,0.4,5,1,0,2,0,0.801849,10.9009,130.866
91,100,0.1,0.2,100,1,1000,5,1,2,0.4,5,0,0,1,1,0.208324,20.7825,111.481
91,100,0.1,0.2,100,1,1000,5,1,2,0.4,5,0,0,2,1,0.752535,6.49626,114.847
92,100,0.1,0.2,100,1,1000,5,1,2,0.4,5,0,0,1,0,0.142858,25.8767,113.766
92,100,0.1,0.2,100,1,1000,5,1,2,0.4,5,0,0,2,0,0.731178,8.1156,116.361
93,100,0.1,0.2,100,1,1000,5,1,2,0.5,5,1,0,1,1,0.160759,48.4724,132.206
93,100,0.1,0.2,100,1,1000,5,1,2,0.5,5,1,0,2,1,0.834435,9.56263,134.001
94,100,0.1,0.2,100,1,1000,5,1,2,0.5,5,1,0,1,0,0.13361,59.1969,139.998
94,100,0.1,0.2,100,1,1000,5,1,2,0.5,5,1,0,2,0,0.752426,16.9157,140.066
95,100,0.1,0.2,100,1,1000,5,1,2,0.5,5,0,0,1,1,0.247352,25.2664,115.502
95,100,0.1,0.2,100,1,1000,5,1,2,0.5,5,0,0,2,1,0.800469,6.69824,118.789
96,100,0.1,0.2,100,1,1000,5,1,2,0.5,5,0,0,1,0,0.210184,26.2449,113.57
96,100,0.1,0.2,100,1,1000,5,1,2,0.5,5,0,0,2,0,0.771727,7.58533,117.977
97,100,0.1,0.2,100,1,1000,5,1,2.5,0,5,1,0,1,1,0.184486,21.0361,109.228
97,100,0.1,0.2,100,1,1000,5,1,2.5,0,5,1,0,2,1,0.773078,5.85342,116.596
98,100,0.1,0.2,100,1,1000,5,1,2.5,0,5,1,0,1,0,0.243078,18.8823,107.08
98,100,0.1,0.2,100,1,1000,5,1,2.5,0,5,1,0,2,0,0.787348,5.30484,109.49
99,100,0.1,0.2,100,1,1000,5,1,2.5,0,5,0,0,1,1,0.17862,20.7643,106.81
99,100,0.1,0.2,100,1,1000,5,1,2.5,0,5,0,0,2,1,0.748052,6.36918,118.849
100,100,0.1,0.2,100,1,1000,5,1,2.5,0,5,0,0,1,0,0.170675,21.4145,130.122
100,100,0.1,0.2,100,1,1000,5,1,2.5,0,5,0,0,2,0,0.76181,6.15043,116.317
101,100,0.1,0.2,100,1,1000,5,1,2.5,0.1,5,1,0,1,1,0.197701,28.4975,119.696
101,100,0.1,0.2,100,1,1000,5,1,2.5,0.1,5,1,0,2,1,0.876644,4.38158,116.475
102,100,0.1,0.2,100,1,1000,5,1,2.5,0.1,5,1,0,1,0,0.134197,30.8218,120.388
102,100,0.1,0.2,100,1,1000,5,1,2.5,0.1,5,1,0,2,0,0.922654,2.75343,121.712
103,100,0.1,0.2,100,1,1000,5,1,2.5,0.1,5,0,0,1,1,0.175953,23.3776,122.123
103,100,0.1,0.2,100,1,1000,5,1,2.5,0.1,5,0,0,2,1,0.773648,6.42142,133.451
104,100,0.1,0.2,100,1,1000,5,1,2.5,0.1,5,0,0,1,0,0.159889,24.582,121.302
104,100,0.1,0.2,100,1,1000,5,1,2.5,0.1,5,0,0,2,0,0.796432,5.95649,117.138
105,100,0.1,0.2,100,1,1000,5,1,2.5,0.2,5,1,0,1,1,0.177019,37.6261,119.693
105,100,0.1,0.2,100,1,1000,5,1,2.5,0.2,5,1,0,2,1,0.757376,11.0926,123.098
106,100,0.1,0.2,100,1,1000,5,1,2.5,0.2,5,1,0,1,0,0.242933,32.403,119.348
106,100,0.1,0.2,100,1,1000,5,1,2.5,0.2,5,1,0,2,0,0.742771,11.0096,128.153
107,100,0.1,0.2,100,1,1000,5,1,2.5,0.2,5,0,0,1,1,0.198424,26.0155,122.542
107,100,0.1,0.2,100,1,1000,5,1,2.5,0.2,5,0,0,2,1,0.790993,6.7834,148.078
108,100,0.1,0.2,100,1,1000,5,1,2.5,0.2,5,0,0,1,0,0.147903,28.4607,135.902
108,100,0.1,0.2,100,1,1000,5,1,2.5,0.2,5,0,0,2,0,0.791698,6.95746,130.652
109,100,0.1,0.2,100,1,1000,5,1,2.5,0.3,5,1,0,1,1,0.11566,44.8902,132.785
109,100,0.1,0.2,100,1,1000,5,1,2.5,0.3,5,1,0,2,1,0.735713,13.4156,152.041
110,100,0.1,0.2,100,1,1000,5,1,2.5,0.3,5,1,0,1,0,0.187353,44.004,137.663
110,100,0.1,0.2,100,1,1000,5,1,2.5,0.3,5,1,0,2,0,0.763854,12.7871,170.259
111,100,0.1,0.2,100,1,1000,5,1,2.5,0.3,5,0,0,1,1,0.132635,29.6835,132.082
111,100,0.1,0.2,100,1,1000,5,1,2.5,0.3,5,0,0,2,1,0.780629,7.50747,131.748
112,100,0.1,0.2,100,1,1000,5,1,2.5,0.3,5,0,0,1,0,0.145094,30.2889,124.233
112,100,0.1,0.2,100,1,1000,5,1,2.5,0.3,5,0,0,2,0,0.726416,9.69294,132.524
113,100,0.1,0.2,100,1,1000,5,1,2.5,0.4,5,1,0,1,1,0.0546025,54.9983,139.278
113,100,0.1,0.2,100,1,1000,5,1,2.5,0.4,5,1,0,2,1,0.695168,17.7336,141.268
114,100,0.1,0.2,100,1,1000,5,1,2.5,0.4,5,1,0,1,0,0.0961165,51.9263,135.253
114,100,0.1,0.2,100,1,1000,5,1,2.5,0.4,5,1,0,2,0,0.800159,11.4805,151.077
115,100,0.1,0.2,100,1,1000,5,1,2.5,0.4,5,0,0,1,1,0.236584,27.7537,119.187
115,100,0.1,0.2,100,1,1000,5,1,2.5,0.4,5,0,0,2,1,0.78729,7.73298,130.515
116,100,0.1,0.2,100,1,1000,5,1,2.5,0.4,5,0,0,1,0,0.147218,33.5893,124.43
116,100,0.1,0.2,100,1,1000,5,1,2.5,0.4,5,0,0,2,0,0.782401,8.57078,127.703
117,100,0.1,0.2,100,1,1000,5,1,2.5,0.5,5,1,0,1,1,0.163223,62.0043,142.057
117,100,0.1,0.2,100,1,1000,5,1,2.5,0.5,5,1,0,2,1,0.856037,10.6675,145.907
118,100,0.1,0.2,100,1,1000,5,1,2.5,0.5,5,1,0,1,0,0.124599,48.1388,134.345
118,100,0.1,0.2,100,1,1000,5,1,2.5,0.5,5,1,0,2,0,0.755689,13.4348,141.7
119,100,0.1,0.2,100,1,1000,5,1,2.5,0.5,5,0,0,1,1,0.243279,31.1724,132.088
119,100,0.1,0.2,100,1,1000,5,1,2.5,0.5,5,0,0,2,1,0.799734,8.24976,125.669
120,100,0.1,0.2,100,1,1000,5,1,2.5,0.5,5,0,0,1,0,0.220754,31.5574,121.78
120,100,0.1,0.2,100,1,1000,5,1,2.5,0.5,5,0,0,2,0,0.777325,9.01773,124.225
121,100,0.1,0.2,100,1,1000,5,2,0.5,0,5,1,0,1,1,0.584294,1.10319,24.9905
121,100,0.1,0.2,100,1,1000,5,2,0.5,0,5,1,0,2,1,0.87565,0.329999,25.6223
122,100,0.1,0.2,100,1,1000,5,2,0.5,0,5,1,0,1,0,0.628263,1.00703,25.6046
122,100,0.1,0.2,100,1,1000,5,2,0.5,0,5,1,0,2,0,0.881138,0.321996,27.6497
123,100,0.1,0.2,100,1,1000,5,2,0.5,0,5,0,0,1,1,0.579848,1.15266,24.3801
123,100,0.1,0.2,100,1,1000,5,2,0.5,0,5,0,0,2,1,0.876752,0.338124,25.6746
124,100,0.1,0.2,100,1,1000,5,2,0.5,0,5,0,0,1,0,0.555779,1.21564,30.9035
124,100,0.1,0.2,100,1,1000,5,2,0.5,0,5,0,0,2,0,0.844435,0.425714,25.6548
125,100,0.1,0.2,100,1,1000,5,2,0.5,0.1,5,1,0,1,1,0.351005,6.96414,39.0064
125,100,0.1,0.2,100,1,1000,5,2,0.5,0.1,5,1,0,2,1,0.746062,2.72492,38.2971
126,100,0.1,0.2,100,1,1000,5,2,0.5,0.1,5,1,0,1,0,0.272255,7.39763,37.5891
126,100,0.1,0.2,100,1,1000,5,2,0.5,0.1,5,1,0,2,0,0.747963,2.56199,39.1997
127,100,0.1,0.2,100,1,1000,5,2,0.5,0.1,5,0,0,1,1,0.36694,3.36097,30.6082
127,100,0.1,0.2,100,1,1000,5,2,0.5,0.1,5,0,0,2,1,0.786432,1.13385,35.1275
