iteration,maxIt,threshold,trainPct,minInliers,bestModelCount,numPoints,n,d,noise,outlierRatio,outlierStrength,saltAndPepper,metric,variation,weighted_average,r2,mse,timeMs
987,100,0.1,0.2,100,1,1000,10,2,0.5,0,2.5,0,0,1,1,0.207985,4.75688,116.631
987,100,0.1,0.2,100,1,1000,10,2,0.5,0,2.5,0,0,2,1,0.9057,0.566373,114.163
988,100,0.1,0.2,100,1,1000,10,2,0.5,0,2.5,0,0,1,0,0.18084,4.8836,118.105
988,100,0.1,0.2,100,1,1000,10,2,0.5,0,2.5,0,0,2,0,0.89691,0.614593,116.654
989,100,0.1,0.2,100,1,1000,10,2,0.5,0.1,2.5,1,0,1,1,0.131726,7.01755,118.559
989,100,0.1,0.2,100,1,1000,10,2,0.5,0.1,2.5,1,0,2,1,0.889346,0.894326,137.143
990,100,0.1,0.2,100,1,1000,10,2,0.5,0.1,2.5,1,0,1,0,0.162888,6.72702,122.493
990,100,0.1,0.2,100,1,1000,10,2,0.5,0.1,2.5,1,0,2,0,0.876937,0.988933,128.221
991,100,0.1,0.2,100,1,1000,10,2,0.5,0.1,2.5,0,0,1,1,0.129163,5.67738,117.69
991,100,0.1,0.2,100,1,1000,10,2,0.5,0.1,2.5,0,0,2,1,0.90743,0.603506,123.936
992,100,0.1,0.2,100,1,1000,10,2,0.5,0.1,2.5,0,0,1,0,0.151028,5.59517,114.186
992,100,0.1,0.2,100,1,1000,10,2,0.5,0.1,2.5,0,0,2,0,0.879073,0.796976,113.118
993,100,0.1,0.2,100,1,1000,10,2,0.5,0.2,2.5,1,0,1,1,0.14205,8.39062,125.901
993,100,0.1,0.2,100,1,1000,10,2,0.5,0.2,2.5,1,0,2,1,0.884695,1.12767,127.448
994,100,0.1,0.2,100,1,1000,10,2,0.5,0.2,2.5,1,0,1,0,0.139936,8.45833,128.339
994,100,0.1,0.2,100,1,1000,10,2,0.5,0.2,2.5,1,0,2,0,0.911576,0.869608,148.404
995,100,0.1,0.2,100,1,1000,10,2,0.5,0.2,2.5,0,0,1,1,0.153554,6.27918,119.977
995,100,0.1,0.2,100,1,1000,10,2,0.5,0.2,2.5,0,0,2,1,0.896749,0.765942,122.484
996,100,0.1,0.2,100,1,1000,10,2,0.5,0.2,2.5,0,0,1,0,0.127345,6.28371,121.699
996,100,0.1,0.2,100,1,1000,10,2,0.5,0.2,2.5,0,0,2,0,0.904333,0.68887,123.088
997,100,0.1,0.2,100,1,1000,10,2,0.5,0.3,2.5,1,0,1,1,0.0829743,9.83985,133.043
997,100,0.1,0.2,100,1,1000,10,2,0.5,0.3,2.5,1,0,2,1,0.889529,1.18537,134.087
998,100,0.1,0.2,100,1,1000,10,2,0.5,0.3,2.5,1,0,1,0,0.0656789,11.0088,140.389
998,100,0.1,0.2,100,1,1000,10,2,0.5,0.3,2.5,1,0,2,0,0.899418,1.18512,157.416
999,100,0.1,0.2,100,1,1000,10,2,0.5,0.3,2.5,0,0,1,1,0.152709,6.62037,117.905
999,100,0.1,0.2,100,1,1000,10,2,0.5,0.3,2.5,0,0,2,1,0.90874,0.713063,123.388
1000,100,0.1,0.2,100,1,1000,10,2,0.5,0.3,2.5,0,0,1,0,0.14183,6.61826,117.715
1000,100,0.1,0.2,100,1,1000,10,2,0.5,0.3,2.5,0,0,2,0,0.896506,0.798151,133.993
1001,100,0.1,0.2,100,1,1000,10,2,0.5,0.4,2.5,1,0,1,1,0.127491,12.2635,140.89
1001,100,0.1,0.2,100,1,1000,10,2,0.5,0.4,2.5,1,0,2,1,0.896862,1.44965,146.158
1002,100,0.1,0.2,100,1,1000,10,2,0.5,0.4,2.5,1,0,1,0,0.064788,11.686,142.663
1002,100,0.1,0.2,100,1,1000,10,2,0.5,0.4,2.5,1,0,2,0,0.890791,1.36463,143.143
1003,100,0.1,0.2,100,1,1000,10,2,0.5,0.4,2.5,0,0,1,1,0.0425249,7.89452,126.496
1003,100,0.1,0.2,100,1,1000,10,2,0.5,0.4,2.5,0,0,2,1,0.896548,0.852977,128.676
1004,100,0.1,0.2,100,1,1000,10,2,0.5,0.4,2.5,0,0,1,0,0.036252,8.39867,124.158
1004,100,0.1,0.2,100,1,1000,10,2,0.5,0.4,2.5,0,0,2,0,0.872583,1.11039,127.216
1005,100,0.1,0.2,100,1,1000,10,2,0.5,0.5,2.5,1,0,1,1,0.0635984,11.0696,141.659
1005,100,0.1,0.2,100,1,1000,10,2,0.5,0.5,2.5,1,0,2,1,0.907786,1.0901,151.355
1006,100,0.1,0.2,100,1,1000,10,2,0.5,0.5,2.5,1,0,1,0,0.0937012,10.9643,139.478
1006,100,0.1,0.2,100,1,1000,10,2,0.5,0.5,2.5,1,0,2,0,0.897461,1.2405,143.52
1007,100,0.1,0.2,100,1,1000,10,2,0.5,0.5,2.5,0,0,1,1,0.100524,8.36375,125.244
1007,100,0.1,0.2,100,1,1000,10,2,0.5,0.5,2.5,0,0,2,1,0.903725,0.895213,130.194
1008,100,0.1,0.2,100,1,1000,10,2,0.5,0.5,2.5,0,0,1,0,0.112588,7.87903,126.144
1008,100,0.1,0.2,100,1,1000,10,2,0.5,0.5,2.5,0,0,2,0,0.896886,0.915517,128.311
1009,100,0.1,0.2,100,1,1000,10,4,0,0,2.5,1,0,1,1,1,-1.46017e-15,18.9282
1009,100,0.1,0.2,100,1,1000,10,4,0,0,2.5,1,0,2,1,1,-7.1998e-16,18.1092
1010,100,0.1,0.2,100,1,1000,10,4,0,0,2.5,1,0,1,0,1,-1.41642e-15,16.8798
1010,100,0.1,0.2,100,1,1000,10,4,0,0,2.5,1,0,2,0,1,-5.79176e-16,18.1138
1011,100,0.1,0.2,100,1,1000,10,4,0,0,2.5,0,0,1,1,1,-1.52989e-15,17.7407
1011,100,0.1,0.2,100,1,1000,10,4,0,0,2.5,0,0,2,1,1,-1.29635e-15,22.2368
1012,100,0.1,0.2,100,1,1000,10,4,0,0,2.5,0,0,1,0,1,-1.68221e-15,17.9813
1012,100,0.1,0.2,100,1,1000,10,4,0,0,2.5,0,0,2,0,1,-8.07798e-16,18.2787
1013,100,0.1,0.2,100,1,1000,10,4,0,0.1,2.5,1,0,1,1,0.806582,0.932872,9.45721
1013,100,0.1,0.2,100,1,1000,10,4,0,0.1,2.5,1,0,2,1,0.968254,0.153116,8.96184
1014,100,0.1,0.2,100,1,1000,10,4,0,0.1,2.5,1,0,1,0,0.816947,0.899668,8.16816
1014,100,0.1,0.2,100,1,1000,10,4,0,0.1,2.5,1,0,2,0,0.969301,0.150879,8.64292
1015,100,0.1,0.2,100,1,1000,10,4,0,0.1,2.5,0,0,1,1,0.940072,0.262493,9.42619
1015,100,0.1,0.2,100,1,1000,10,4,0,0.1,2.5,0,0,2,1,0.988453,0.0505783,9.33999
1016,100,0.1,0.2,100,1,1000,10,4,0,0.1,2.5,0,0,1,0,0.927573,0.316847,8.45744
1016,100,0.1,0.2,100,1,1000,10,4,0,0.1,2.5,0,0,2,0,0.988065,0.0522119,9.43336
1017,100,0.1,0.2,100,1,1000,10,4,0,0.2,2.5,1,0,1,1,0.662719,1.93575,15.7445
1017,100,0.1,0.2,100,1,1000,10,4,0,0.2,2.5,1,0,2,1,0.937295,0.359881,8.24739
1018,100,0.1,0.2,100,1,1000,10,4,0,0.2,2.5,1,0,1,0,0.605409,2.25734,29.8107
1018,100,0.1,0.2,100,1,1000,10,4,0,0.2,2.5,1,0,2,0,0.939044,0.348711,14.936
1019,100,0.1,0.2,100,1,1000,10,4,0,0.2,2.5,0,0,1,1,0.86279,0.650716,7.7111
1019,100,0.1,0.2,100,1,1000,10,4,0,0.2,2.5,0,0,2,1,0.955137,0.212763,8.04511
1020,100,0.1,0.2,100,1,1000,10,4,0,0.2,2.5,0,0,1,0,0.85156,0.682148,7.50857
1020,100,0.1,0.2,100,1,1000,10,4,0,0.2,2.5,0,0,2,0,0.950793,0.226128,7.89493
1021,100,0.1,0.2,100,1,1000,10,4,0,0.3,2.5,1,0,1,1,0.457768,3.69579,80.9076
1021,100,0.1,0.2,100,1,1000,10,4,0,0.3,2.5,1,0,2,1,0.933366,0.454166,95.2382
1022,100,0.1,0.2,100,1,1000,10,4,0,0.3,2.5,1,0,1,0,0.455032,3.40086,75.6683
1022,100,0.1,0.2,100,1,1000,10,4,0,0.3,2.5,1,0,2,0,0.916147,0.523285,83.8907
1023,100,0.1,0.2,100,1,1000,10,4,0,0.3,2.5,0,0,1,1,0.778491,1.0399,7.42662
1023,100,0.1,0.2,100,1,1000,10,4,0,0.3,2.5,0,0,2,1,0.962415,0.176448,23.1876
1024,100,0.1,0.2,100,1,1000,10,4,0,0.3,2.5,0,0,1,0,0.753879,1.1873,29.9551
1024,100,0.1,0.2,100,1,1000,10,4,0,0.3,2.5,0,0,2,0,0.961511,0.185672,39.5503
1025,100,0.1,0.2,100,1,1000,10,4,0,0.4,2.5,1,0,1,1,0.363426,4.97506,105.807
1025,100,0.1,0.2,100,1,1000,10,4,0,0.4,2.5,1,0,2,1,0.900245,0.779619,121.861
1026,100,0.1,0.2,100,1,1000,10,4,0,0.4,2.5,1,0,1,0,0.389361,4.1692,100.873
1026,100,0.1,0.2,100,1,1000,10,4,0,0.4,2.5,1,0,2,0,0.905213,0.647167,104.709
1027,100,0.1,0.2,100,1,1000,10,4,0,0.4,2.5,0,0,1,1,0.57963,2.18881,56.2788
1027,100,0.1,0.2,100,1,1000,10,4,0,0.4,2.5,0,0,2,1,0.870328,0.675185,69.2561
1028,100,0.1,0.2,100,1,1000,10,4,0,0.4,2.5,0,0,1,0,0.69698,1.54592,55.7228
1028,100,0.1,0.2,100,1,1000,10,4,0,0.4,2.5,0,0,2,0,0.9524,0.242839,73.9399
1029,100,0.1,0.2,100,1,1000,10,4,0,0.5,2.5,1,0,1,1,0.294433,5.79256,115.078
1029,100,0.1,0.2,100,1,1000,10,4,0,0.5,2.5,1,0,2,1,0.893033,0.878177,115.673
1030,100,0.1,0.2,100,1,1000,10,4,0,0.5,2.5,1,0,1,0,0.433026,3.70635,109.998
1030,100,0.1,0.2,100,1,1000,10,4,0,0.5,2.5,1,0,2,0,0.902227,0.639146,101.248
1031,100,0.1,0.2,100,1,1000,10,4,0,0.5,2.5,0,0,1,1,0.537027,2.56213,78.1733
1031,100,0.1,0.2,100,1,1000,10,4,0,0.5,2.5,0,0,2,1,0.937849,0.343948,91.508
1032,100,0.1,0.2,100,1,1000,10,4,0,0.5,2.5,0,0,1,0,0.523139,2.60246,79.9799
1032,100,0.1,0.2,100,1,1000,10,4,0,0.5,2.5,0,0,2,0,0.90146,0.537782,77.2017
1033,100,0.1,0.2,100,1,1000,10,4,0.1,0,2.5,1,0,1,1,0.480644,3.15846,91.4918
1033,100,0.1,0.2,100,1,1000,10,4,0.1,0,2.5,1,0,2,1,0.927891,0.438533,93.4239
1034,100,0.1,0.2,100,1,1000,10,4,0.1,0,2.5,1,0,1,0,0.469623,3.10301,91.0622
1034,100,0.1,0.2,100,1,1000,10,4,0.1,0,2.5,1,0,2,0,0.94907,0.297971,94.1695
1035,100,0.1,0.2,100,1,1000,10,4,0.1,0,2.5,0,0,1,1,0.51462,2.93453,91.7185
1035,100,0.1,0.2,100,1,1000,10,4,0.1,0,2.5,0,0,2,1,0.933596,0.401468,93.3732
1036,100,0.1,0.2,100,1,1000,10,4,0.1,0,2.5,0,0,1,0,0.519745,2.83723,82.6977
1036,100,0.1,0.2,100,1,1000,10,4,0.1,0,2.5,0,0,2,0,0.864854,0.79841,88.8008
1037,100,0.1,0.2,100,1,1000,10,4,0.1,0.1,2.5,1,0,1,1,0.455563,3.61316,93.9171
1037,100,0.1,0.2,100,1,1000,10,4,0.1,0.1,2.5,1,0,2,1,0.898894,0.670988,93.8291
1038,100,0.1,0.2,100,1,1000,10,4,0.1,0.1,2.5,1,0,1,0,0.49827,3.38739,90.5956
1038,100,0.1,0.2,100,1,1000,10,4,0.1,0.1,2.5,1,0,2,0,0.902696,0.656942,92.3372
1039,100,0.1,0.2,100,1,1000,10,4,0.1,0.1,2.5,0,0,1,1,0.459434,3.32986,90.6806
1039,100,0.1,0.2,100,1,1000,10,4,0.1,0.1,2.5,0,0,2,1,0.920353,0.490619,102.82
1040,100,0.1,0.2,100,1,1000,10,4,0.1,0.1,2.5,0,0,1,0,0.47536,3.2822,91.6161
1040,100,0.1,0.2,100,1,1000,10,4,0.1,0.1,2.5,0,0,2,0,0.937001,0.394131,93.2008
1041,100,0.1,0.2,100,1,1000,10,4,0.1,0.2,2.5,1,0,1,1,0.396432,4.69172,104.322
1041,100,0.1,0.2,100,1,1000,10,4,0.1,0.2,2.5,1,0,2,1,0.877515,0.952117,110.075
1042,100,0.1,0.2,100,1,1000,10,4,0.1,0.2,2.5,1,0,1,0,0.408794,4.52644,103.007
1042,100,0.1,0.2,100,1,1000,10,4,0.1,0.2,2.5,1,0,2,0,0.905326,0.724849,108.076
1043,100,0.1,0.2,100,1,1000,10,4,0.1,0.2,2.5,0,0,1,1,0.458095,3.48592,90.6214
1043,100,0.1,0.2,100,1,1000,10,4,0.1,0.2,2.5,0,0,2,1,0.894371,0.679479,113.865
1044,100,0.1,0.2,100,1,1000,10,4,0.1,0.2,2.5,0,0,1,0,0.453221,3.40799,93.3834
1044,100,0.1,0.2,100,1,1000,10,4,0.1,0.2,2.5,0,0,2,0,0.892843,0.667894,94.0916
1045,100,0.1,0.2,100,1,1000,10,4,0.1,0.3,2.5,1,0,1,1,0.400636,5.18379,108.352
1045,100,0.1,0.2,100,1,1000,10,4,0.1,0.3,2.5,1,0,2,1,0.895745,0.901679,107.075
1046,100,0.1,0.2,100,1,1000,10,4,0.1,0.3,2.5,1,0,1,0,0.379525,5.33392,109.372
1046,100,0.1,0.2,100,1,1000,10,4,0.1,0.3,2.5,1,0,2,0,0.905721,0.810474,128.893
1047,100,0.1,0.2,100,1,1000,10,4,0.1,0.3,2.5,0,0,1,1,0.461218,3.53003,104.548
1047,100,0.1,0.2,100,1,1000,10,4,0.1,0.3,2.5,0,0,2,1,0.910857,0.584051,101.474
1048,100,0.1,0.2,100,1,1000,10,4,0.1,0.3,2.5,0,0,1,0,0.408881,3.97458,97.9017
1048,100,0.1,0.2,100,1,1000,10,4,0.1,0.3,2.5,0,0,2,0,0.897932,0.686291,101.91
1049,100,0.1,0.2,100,1,1000,10,4,0.1,0.4,2.5,1,0,1,1,0.391194,5.1286,106.959
1049,100,0.1,0.2,100,1,1000,10,4,0.1,0.4,2.5,1,0,2,1,0.886277,0.958007,119.966
1050,100,0.1,0.2,100,1,1000,10,4,0.1,0.4,2.5,1,0,1,0,0.401356,5.26965,122.407
1050,100,0.1,0.2,100,1,1000,10,4,0.1,0.4,2.5,1,0,2,0,0.882818,1.03151,131.29
1051,100,0.1,0.2,100,1,1000,10,4,0.1,0.4,2.5,0,0,1,1,0.384571,4.37672,112.048
1051,100,0.1,0.2,100,1,1000,10,4,0.1,0.4,2.5,0,0,2,1,0.925425,0.530353,110.842
1052,100,0.1,0.2,100,1,1000,10,4,0.1,0.4,2.5,0,0,1,0,0.418375,3.92915,100.225
1052,100,0.1,0.2,100,1,1000,10,4,0.1,0.4,2.5,0,0,2,0,0.914586,0.577013,102.054
1053,100,0.1,0.2,100,1,1000,10,4,0.1,0.5,2.5,1,0,1,1,0.293569,7.5225,124.542
1053,100,0.1,0.2,100,1,1000,10,4,0.1,0.5,2.5,1,0,2,1,0.899974,1.06514,122.478
1054,100,0.1,0.2,100,1,1000,10,4,0.1,0.5,2.5,1,0,1,0,0.385298,5.83608,117.439
1054,100,0.1,0.2,100,1,1000,10,4,0.1,0.5,2.5,1,0,2,0,0.905835,0.894016,120.56
1055,100,0.1,0.2,100,1,1000,10,4,0.1,0.5,2.5,0,0,1,1,0.43582,4.14555,123.719
1055,100,0.1,0.2,100,1,1000,10,4,0.1,0.5,2.5,0,0,2,1,0.914654,0.627116,120.097
1056,100,0.1,0.2,100,1,1000,10,4,0.1,0.5,2.5,0,0,1,0,0.449174,3.89254,108.925
1056,100,0.1,0.2,100,1,1000,10,4,0.1,0.5,2.5,0,0,2,0,0.907616,0.652853,103.668
1057,100,0.1,0.2,100,1,1000,10,4,0.2,0,2.5,1,0,1,1,0.405244,4.01764,98.216
1057,100,0.1,0.2,100,1,1000,10,4,0.2,0,2.5,1,0,2,1,0.919818,0.541638,113.857
1058,100,0.1,0.2,100,1,1000,10,4,0.2,0,2.5,1,0,1,0,0.412083,3.8933,100.639
1058,100,0.1,0.2,100,1,1000,10,4,0.2,0,2.5,1,0,2,0,0.909117,0.601847,93.676
1059,100,0.1,0.2,100,1,1000,10,4,0.2,0,2.5,0,0,1,1,0.44016,3.79479,98.1199
1059,100,0.1,0.2,100,1,1000,10,4,0.2,0,2.5,0,0,2,1,0.921636,0.531177,102.916
1060,100,0.1,0.2,100,1,1000,10,4,0.2,0,2.5,0,0,1,0,0.430638,3.88507,112.431
1060,100,0.1,0.2,100,1,1000,10,4,0.2,0,2.5,0,0,2,0,0.879394,0.822958,118.957
1061,100,0.1,0.2,100,1,1000,10,4,0.2,0.1,2.5,1,0,1,1,0.405802,4.53614,118.63
1061,100,0.1,0.2,100,1,1000,10,4,0.2,0.1,2.5,1,0,2,1,0.87923,0.921968,126.245
1062,100,0.1,0.2,100,1,1000,10,4,0.2,0.1,2.5,1,0,1,0,0.415685,4.45981,104.986
1062,100,0.1,0.2,100,1,1000,10,4,0.2,0.1,2.5,1,0,2,0,0.903126,0.739394,124.977
1063,100,0.1,0.2,100,1,1000,10,4,0.2,0.1,2.5,0,0,1,1,0.454676,3.77104,100.409
1063,100,0.1,0.2,100,1,1000,10,4,0.2,0.1,2.5,0,0,2,1,0.914925,0.588316,111.018
1064,100,0.1,0.2,100,1,1000,10,4,0.2,0.1,2.5,0,0,1,0,0.462507,3.74121,112.448
1064,100,0.1,0.2,100,1,1000,10,4,0.2,0.1,2.5,0,0,2,0,0.923218,0.53444,121.891
1065,100,0.1,0.2,100,1,1000,10,4,0.2,0.2,2.5,1,0,1,1,0.388587,5.10088,113.081
1065,100,0.1,0.2,100,1,1000,10,4,0.2,0.2,2.5,1,0,2,1,0.888374,0.931272,111.881
1066,100,0.1,0.2,100,1,1000,10,4,0.2,0.2,2.5,1,0,1,0,0.369845,5.29434,108.46
1066,100,0.1,0.2,100,1,1000,10,4,0.2,0.2,2.5,1,0,2,0,0.912919,0.731628,111.17
1067,100,0.1,0.2,100,1,1000,10,4,0.2,0.2,2.5,0,0,1,1,0.395403,4.38372,99.4688
1067,100,0.1,0.2,100,1,1000,10,4,0.2,0.2,2.5,0,0,2,1,0.90734,0.671847,100.918
1068,100,0.1,0.2,100,1,1000,10,4,0.2,0.2,2.5,0,0,1,0,0.399517,4.41657,98.7094
1068,100,0.1,0.2,100,1,1000,10,4,0.2,0.2,2.5,0,0,2,0,0.894725,0.774304,103.87
1069,100,0.1,0.2,100,1,1000,10,4,0.2,0.3,2.5,1,0,1,1,0.395307,5.72979,122.886
1069,100,0.1,0.2,100,1,1000,10,4,0.2,0.3,2.5,1,0,2,1,0.893649,1.00773,132.148
1070,100,0.1,0.2,100,1,1000,10,4,0.2,0.3,2.5,1,0,1,0,0.343182,6.19661,113.135
1070,100,0.1,0.2,100,1,1000,10,4,0.2,0.3,2.5,1,0,2,0,0.884514,1.08952,118.22
1071,100,0.1,0.2,100,1,1000,10,4,0.2,0.3,2.5,0,0,1,1,0.340172,5.11964,105.691
1071,100,0.1,0.2,100,1,1000,10,4,0.2,0.3,2.5,0,0,2,1,0.893783,0.824143,109.856
1072,100,0.1,0.2,100,1,1000,10,4,0.2,0.3,2.5,0,0,1,0,0.380887,4.72583,107.745
1072,100,0.1,0.2,100,1,1000,10,4,0.2,0.3,2.5,0,0,2,0,0.909502,0.690792,110.295
1073,100,0.1,0.2,100,1,1000,10,4,0.2,0.4,2.5,1,0,1,1,0.365803,6.00553,121.474
1073,100,0.1,0.2,100,1,1000,10,4,0.2,0.4,2.5,1,0,2,1,0.894619,0.997904,133.091
1074,100,0.1,0.2,100,1,1000,10,4,0.2,0.4,2.5,1,0,1,0,0.290545,7.35896,123.511
1074,100,0.1,0.2,100,1,1000,10,4,0.2,0.4,2.5,1,0,2,0,0.905392,0.981342,122.745
1075,100,0.1,0.2,100,1,1000,10,4,0.2,0.4,2.5,0,0,1,1,0.355725,5.08017,115.793
1075,100,0.1,0.2,100,1,1000,10,4,0.2,0.4,2.5,0,0,2,1,0.807737,1.51601,126.276
1076,100,0.1,0.2,100,1,1000,10,4,0.2,0.4,2.5,0,0,1,0,0.382145,4.90706,107.317
1076,100,0.1,0.2,100,1,1000,10,4,0.2,0.4,2.5,0,0,2,0,0.89429,0.839562,110.004
1077,100,0.1,0.2,100,1,1000,10,4,0.2,0.5,2.5,1,0,1,1,0.366,5.90357,119.302
1077,100,0.1,0.2,100,1,1000,10,4,0.2,0.5,2.5,1,0,2,1,0.898957,0.940877,122.485
1078,100,0.1,0.2,100,1,1000,10,4,0.2,0.5,2.5,1,0,1,0,0.316528,7.41394,122.858
1078,100,0.1,0.2,100,1,1000,10,4,0.2,0.5,2.5,1,0,2,0,0.876748,1.33698,123.421
1079,100,0.1,0.2,100,1,1000,10,4,0.2,0.5,2.5,0,0,1,1,0.291372,5.85612,107.652
1079,100,0.1,0.2,100,1,1000,10,4,0.2,0.5,2.5,0,0,2,1,0.887167,0.932455,109.391
1080,100,0.1,0.2,100,1,1000,10,4,0.2,0.5,2.5,0,0,1,0,0.387965,5.01617,107.625
1080,100,0.1,0.2,100,1,1000,10,4,0.2,0.5,2.5,0,0,2,0,0.894173,0.867346,109.658
1081,100,0.1,0.2,100,1,1000,10,4,0.3,0,2.5,1,0,1,1,0.345718,4.72164,108.25
1081,100,0.1,0.2,100,1,1000,10,4,0.3,0,2.5,1,0,2,1,0.896387,0.747723,104.184
1082,100,0.1,0.2,100,1,1000,10,4,0.3,0,2.5,1,0,1,0,0.403081,4.30177,104.385
1082,100,0.1,0.2,100,1,1000,10,4,0.3,0,2.5,1,0,2,0,0.918919,0.584322,122.151
1083,100,0.1,0.2,100,1,1000,10,4,0.3,0,2.5,0,0,1,1,0.339687,4.80447,109.652
1083,100,0.1,0.2,100,1,1000,10,4,0.3,0,2.5,0,0,2,1,0.898971,0.735092,111.407
1084,100,0.1,0.2,100,1,1000,10,4,0.3,0,2.5,0,0,1,0,0.388241,4.47302,99.6908
1084,100,0.1,0.2,100,1,1000,10,4,0.3,0,2.5,0,0,2,0,0.888413,0.815896,110.924
1085,100,0.1,0.2,100,1,1000,10,4,0.3,0.1,2.5,1,0,1,1,0.383843,5.08773,113.799
1085,100,0.1,0.2,100,1,1000,10,4,0.3,0.1,2.5,1,0,2,1,0.893124,0.882492,111.054
1086,100,0.1,0.2,100,1,1000,10,4,0.3,0.1,2.5,1,0,1,0,0.347941,5.20159,112.943
1086,100,0.1,0.2,100,1,1000,10,4,0.3,0.1,2.5,1,0,2,0,0.884629,0.920333,124.666
1087,100,0.1,0.2,100,1,1000,10,4,0.3,0.1,2.5,0,0,1,1,0.371749,4.87089,106.204
1087,100,0.1,0.2,100,1,1000,10,4,0.3,0.1,2.5,0,0,2,1,0.911837,0.683537,109.89
1088,100,0.1,0.2,100,1,1000,10,4,0.3,0.1,2.5,0,0,1,0,0.342327,4.9532,105.971
1088,100,0.1,0.2,100,1,1000,10,4,0.3,0.1,2.5,0,0,2,0,0.889827,0.82976,109.536
1089,100,0.1,0.2,100,1,1000,10,4,0.3,0.2,2.5,1,0,1,1,0.396453,5.51033,107.58
1089,100,0.1,0.2,100,1,1000,10,4,0.3,0.2,2.5,1,0,2,1,0.900193,0.911224,119.384
1090,100,0.1,0.2,100,1,1000,10,4,0.3,0.2,2.5,1,0,1,0,0.337833,5.84151,123.14
1090,100,0.1,0.2,100,1,1000,10,4,0.3,0.2,2.5,1,0,2,0,0.881856,1.04224,127.889
1091,100,0.1,0.2,100,1,1000,10,4,0.3,0.2,2.5,0,0,1,1,0.367455,4.93632,108.746
1091,100,0.1,0.2,100,1,1000,10,4,0.3,0.2,2.5,0,0,2,1,0.90705,0.725371,108.575
1092,100,0.1,0.2,100,1,1000,10,4,0.3,0.2,2.5,0,0,1,0,0.377469,4.86732,107.286
1092,100,0.1,0.2,100,1,1000,10,4,0.3,0.2,2.5,0,0,2,0,0.916849,0.650127,110.35
1093,100,0.1,0.2,100,1,1000,10,4,0.3,0.3,2.5,1,0,1,1,0.362573,6.16692,114.439
1093,100,0.1,0.2,100,1,1000,10,4,0.3,0.3,2.5,1,0,2,1,0.870984,1.24819,118.047
1094,100,0.1,0.2,100,1,1000,10,4,0.3,0.3,2.5,1,0,1,0,0.327,6.43025,113.58
1094,100,0.1,0.2,100,1,1000,10,4,0.3,0.3,2.5,1,0,2,0,0.870994,1.2326,121.404
1095,100,0.1,0.2,100,1,1000,10,4,0.3,0.3,2.5,0,0,1,1,0.386429,4.96068,114.756
1095,100,0.1,0.2,100,1,1000,10,4,0.3,0.3,2.5,0,0,2,1,0.884496,0.93384,109.333
1096,100,0.1,0.2,100,1,1000,10,4,0.3,0.3,2.5,0,0,1,0,0.402303,4.93399,106.564
1096,100,0.1,0.2,100,1,1000,10,4,0.3,0.3,2.5,0,0,2,0,0.912236,0.724488,108.743
1097,100,0.1,0.2,100,1,1000,10,4,0.3,0.4,2.5,1,0,1,1,0.344088,7.00891,121.551
1097,100,0.1,0.2,100,1,1000,10,4,0.3,0.4,2.5,1,0,2,1,0.892132,1.15265,133.05
1098,100,0.1,0.2,100,1,1000,10,4,0.3,0.4,2.5,1,0,1,0,0.345669,7.22466,121.045
1098,100,0.1,0.2,100,1,1000,10,4,0.3,0.4,2.5,1,0,2,0,0.904904,1.04999,142.973
1099,100,0.1,0.2,100,1,1000,10,4,0.3,0.4,2.5,0,0,1,1,0.399262,5.11549,109.974
1099,100,0.1,0.2,100,1,1000,10,4,0.3,0.4,2.5,0,0,2,1,0.894721,0.896485,113.245
1100,100,0.1,0.2,100,1,1000,10,4,0.3,0.4,2.5,0,0,1,0,0.29215,6.11991,116.639
1100,100,0.1,0.2,100,1,1000,10,4,0.3,0.4,2.5,0,0,2,0,0.906681,0.806818,109.879
1101,100,0.1,0.2,100,1,1000,10,4,0.3,0.5,2.5,1,0,1,1,0.384198,6.3729,115.309
1101,100,0.1,0.2,100,1,1000,10,4,0.3,0.5,2.5,1,0,2,1,0.899443,1.04066,126.807
1102,100,0.1,0.2,100,1,1000,10,4,0.3,0.5,2.5,1,0,1,0,0.359761,6.8839,121.948
1102,100,0.1,0.2,100,1,1000,10,4,0.3,0.5,2.5,1,0,2,0,0.863417,1.46855,126.097
1103,100,0.1,0.2,100,1,1000,10,4,0.3,0.5,2.5,0,0,1,1,0.370936,5.42506,116.255
1103,100,0.1,0.2,100,1,1000,10,4,0.3,0.5,2.5,0,0,2,1,0.905546,0.814574,123.424
1104,100,0.1,0.2,100,1,1000,10,4,0.3,0.5,2.5,0,0,1,0,0.396868,5.11212,106.162
1104,100,0.1,0.2,100,1,1000,10,4,0.3,0.5,2.5,0,0,2,0,0.907132,0.787145,109.18
1105,100,0.1,0.2,100,1,1000,10,4,0.4,0,2.5,1,0,1,1,0.386087,4.64343,108.632
1105,100,0.1,0.2,100,1,1000,10,4,0.4,0,2.5,1,0,2,1,0.909234,0.686522,110.405
1106,100,0.1,0.2,100,1,1000,10,4,0.4,0,2.5,1,0,1,0,0.445476,4.36049,110.541
1106,100,0.1,0.2,100,1,1000,10,4,0.4,0,2.5,1,0,2,0,0.90531,0.744593,108.737
1107,100,0.1,0.2,100,1,1000,10,4,0.4,0,2.5,0,0,1,1,0.355016,5.15211,115.669
1107,100,0.1,0.2,100,1,1000,10,4,0.4,0,2.5,0,0,2,1,0.916327,0.668374,117.034
